637848.2049,374381.8152,467636.4813,322193.2102,331113.7257,350193.7445,719640.4154,642245.6118,723002.1421,1059518.203,1363888.238,1190332.754
2280228.66,1343143.455,1682373.427,1159488.378,1190952.389,1258619.338,2571011.386,2296821.263,2578429.136,3763667.077,4828541.851,4225121.478
9824648.341,5678442.201,7226320.337,4901691.897,5026140.382,5308908.125,11173766.96,9973532.665,11140154.31,16596542.13,21428728.85,18666977.74
1281657.549,771891.0405,960408.5109,671263.9806,687672.004,724549.3981,1439328.749,1293588.065,1440867.349,2065323.088,2612249.508,2303307.915
2956105.98,1733005.735,2179636.139,1497614.375,1536031.068,1623304.528,3339919.505,2983293.624,3344845.02,4902301.301,6296453.494,5500979.164
38401986.98,22475454.35,28686111.36,19557979.82,19992158.21,21073720.2,43658868.9,39190514.63,43264953.05,64047428.27,81706855.32,71679209.9
1007020.557,577785.0973,729720.8175,494876.8656,509099.1454,539551.3307,1142927.515,1014085.769,1148494.099,1710894.255,2229005.643,1932845.409
127661.3098,78943.61758,96746.13322,68957.05477,70698.30864,74326.18192,142161.3752,128408.9882,142902.6308,199890.1639,249605.9927,221402.4875
1803848.252,1092949.259,1354565.468,950604.7937,974540.7418,1027069.896,2020226.204,1817188.585,2023951.028,2889348.982,3644181.508,3212180.934
2186351.576,1265843.454,1589132.099,1085425.449,1117840.911,1181952.436,2475825.319,2197556.248,2491724.371,3681798.361,4782114.826,4157574.116
2786850.04,1665761.422,2083592.57,1448814.554,1482955.093,1563193.714,3138438.336,2819868.135,3137051.15,4535788.546,5749906.73,5059849.507
4002697.777,2231951.74,2855869.774,1899443.589,1956061.026,2076741.301,4577268.62,4040642.244,4593130.661,7028690.175,9293651.865,7993334.731
210975487.9,130350289.5,164840529.2,116149140.4,118042935.2,123612958.3,237264083.1,216850286.4,234034562.9,331399615.3,405038214.6,364250368.7
2085362.694,1249837.641,1554478.787,1085731.405,1113582.507,1174501.566,2343935.194,2100452.187,2349338.523,3377853.422,4289125.955,3770550.832
2550468.711,1515542.082,1894035,1313288.073,1346976.441,1422223.99,2876179.589,2575158.708,2878909.415,4171267.1,5322258.938,4665390.493
