SDSSJ1234+5208,He,0.637,-5.32031632
SDSSJ1238+2149,He,0.632,-5.409814662
SDSSJ1245+0822,He,0.6,-5.1679904
SDSSJ1254+3551,He,0.597,-4.933693408
SDSSJ1257+3238,He,0.6,-5.165352
SDSSJ1257-0310,He,0.6,-5.0730712
SDSSJ1259+3112,He,0.589,-4.973632
SDSSJ1259+4729,He,0.454,-4.32557808
SDSSJ1303+4055,He,0.618,-5.215352698
SDSSJ1308+0957,He,0.6,-4.9245264
SDSSJ1308+0258,He,0.6,-4.963592
SDSSJ1314+3748,He,0.819,-6.249745798
SDSSJ1316+1918,He,0.375,-3.83386128
SDSSJ1319+3641,He,0.763,-5.718955968
SDSSJ1320+0204,He,0.6,-4.9468944
SDSSJ1321-0237,He,0.6,-5.1569728
SDSSJ1329+1301,He,0.381,-3.926226496
SDSSJ1336+3547,He,0.609,-5.183697626
SDSSJ1339+2643,He,0.622,-5.175012
SDSSJ1340+2702,He,0.6,-5.035352
SDSSJ1342+1813,He,0.6,-5.097832
SDSSJ1345+1153,He,0.689,-5.76076
SDSSJ1347+1415,He,0.696,-5.5760896
SDSSJ1350+1058,He,0.902,-6.46523712
SDSSJ1351+2645,He,0.421,-4.4369744
SDSSJ1356+2416,He,0.58,-5.00922096
SDSSJ1356+0236,He,0.595,-5.025250304
SDSSJ1401+3659,He,0.557,-4.733508054
SDSSJ1404+3620,He,0.709,-5.654747814
SDSSJ1405+2542,He,0.6,-4.9352
SDSSJ1405+1549,He,0.621,-5.16570496
SDSSJ1411+3410,He,0.807,-6.3098584
SDSSJ1421+1843,He,0.562,-4.987746016
SDSSJ1428+4403,He,0.614,-5.02744288
SDSSJ1429+3841,He,0.375,-3.77537655
SDSSJ1430-0151,He,0.621,-5.478897331
SDSSJ1443+5833,He,0.6,-4.957484
SDSSJ1443+3014,He,0.6,-5.048808
SDSSJ1445+0913,He,0.6,-5.108752
SDSSJ1448+1047,He,0.682,-5.443768758
SDSSJ1500+2315,He,0.6,-5.089576
SDSSJ1502+3744,He,0.624,-5.07938592
SDSSJ1507+4034,He,0.6,-5.007064
SDSSJ1518+0506,He,0.672,-5.530962749
SDSSJ1524+4049,He,0.701,-5.69564568
SDSSJ1534+1242,He,0.6,-5.2287032
SDSSJ1535+1247,He,0.682,-5.618008
SDSSJ1537+3608,He,0.6,-4.914272
SDSSJ1540+5352,He,0.6,-5.0122
SDSSJ1542+4650,He,0.744,-5.962532896
SDSSJ1543+2024,He,0.6,-5.0615232
SDSSJ1545+5236,He,0.639,-5.340802086
SDSSJ1549+2633,He,0.614,-4.985970099
SDSSJ1549+1906,He,0.6,-5.0554112
SDSSJ1554+1735,He,0.721,-5.666320541
SDSSJ1604+1830,He,0.636,-5.129556
SDSSJ1610+4006,He,0.6,-5.00388
SDSSJ1612+3534,He,0.6,-4.938764
SDSSJ1616+3303,He,0.569,-5.089525274
SDSSJ1624+3310,He,0.6,-4.8923328
SDSSJ1626+3303,He,0.6,-4.99734
SDSSJ1627+4646,He,0.45,-4.341172
SDSSJ1636+1619,He,0.669,-5.36232288
SDSSJ1641+1856,He,0.536,-4.618794336
SDSSJ1649+2238,He,0.634,-5.56474463
SDSSJ1706+2541,He,0.6,-4.8191064
SDSSJ2109-0039,He,0.572,-5.042585248
SDSSJ2110+0512,He,0.6,-4.9651536
SDSSJ2123+0016,He,0.675,-5.433789978
SDSSJ2157+1206,He,0.531,-4.803978432
SDSSJ2225+2338,He,0.535,-4.783680797
SDSSJ2230+1905,He,0.6,-5.196612
SDSSJ2231+0906,He,0.567,-4.852320064
