Fe 0.792963331154798
C 0.00862426542303857
O 0
Si 0.106772634240816
P 0.00334429043701544
S 0.0306888135084857
Ti 0
V 0.00015250586745139
Cr 0.00896486718175481
Mn 0.000282826236838207
Co 0.00219711477432245
Ni 0.0458868579200079
Ga 0
Ge 0.0000142601943827252
Zr 0
Nb 0
Mo 0.00000269924046268804
Hf 0
Ta 0
W 0.000000132412544707829
Re 0.0000000639729121935093
Cu 0.000101880972047922
As 0.00000345646312151692
Zn 0
