T:,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000
qcvz:,-8.63,-8.724,-9.938,-10.616,-10.965,-11.369,-11.931,-12.798,-14.137,-16.022,-17.532,-17.686,-17.808,-18.0,-18.041,-17.997,-17.954,-17.89,-17.871,-17.83,-17.791,-17.752,-17.736,-17.698,-17.683,-17.646
2,3.931,3.427,2.476,1.891,1.619,1.351,0.984,0.415,-0.528,-2.027,-3.902,-4.213,-4.475,-5.108,-4.952,-4.455,-4.071,-3.727,-3.577,-3.436,-3.337,-3.27,-3.241,-3.204,-3.191,-3.166
3,3.653,3.305,2.228,1.703,1.45,1.186,0.802,0.191,-0.862,-2.282,-3.244,-3.328,-3.409,-3.552,-3.584,-3.557,-3.534,-3.498,-3.492,-3.474,-3.456,-3.439,-3.437,-3.422,-3.42,-3.406
4,3.53,3.106,2.184,1.682,1.423,1.148,0.751,0.161,-0.713,-1.96,-2.999,-3.097,-3.192,-3.381,-3.384,-3.305,-3.244,-3.18,-3.161,-3.131,-3.105,-3.083,-3.077,-3.059,-3.055,-3.039
5,3.61,3.159,2.256,1.762,1.498,1.218,0.839,0.279,-0.591,-1.92,-3.3,-3.421,-3.527,-3.712,-3.729,-3.649,-3.558,-3.436,-3.376,-3.303,-3.245,-3.201,-3.181,-3.15,-3.137,-3.107
6,3.676,3.241,2.34,1.815,1.547,1.274,0.901,0.331,-0.587,-2.046,-3.471,-3.564,-3.651,-3.803,-3.832,-3.794,-3.753,-3.687,-3.653,-3.588,-3.517,-3.444,-3.4,-3.336,-3.302,-3.252
7,3.69,3.269,2.336,1.787,1.51,1.236,0.859,0.256,-0.754,-2.169,-3.56,-3.651,-3.735,-3.886,-3.914,-3.881,-3.849,-3.799,-3.778,-3.732,-3.674,-3.604,-3.555,-3.478,-3.432,-3.367
8,3.681,3.287,2.279,1.656,1.38,1.111,0.731,0.129,-0.808,-2.229,-3.648,-3.738,-3.824,-3.98,-4.004,-3.963,-3.93,-3.884,-3.871,-3.84,-3.802,-3.755,-3.718,-3.647,-3.596,-3.514
9,3.542,3.24,2.136,1.585,1.325,1.059,0.685,0.092,-0.87,-2.416,-3.756,-3.855,-3.949,-4.138,-4.144,-4.077,-4.029,-3.976,-3.963,-3.936,-3.91,-3.883,-3.87,-3.835,-3.813,-3.76
10,3.503,3.186,2.123,1.564,1.299,1.037,0.657,0.026,-0.992,-2.46,-3.838,-3.963,-4.081,-4.354,-4.324,-4.187,-4.102,-4.027,-4.005,-3.973,-3.947,-3.923,-3.916,-3.89,-3.879,-3.842
11,3.381,3.095,2.029,1.465,1.209,0.946,0.563,-0.044,-1.024,-2.522,-3.777,-3.863,-3.946,-4.089,-4.122,-4.095,-4.072,-4.035,-4.03,-4.011,-3.992,-3.975,-3.972,-3.953,-3.948,-3.923
12,3.343,3.064,1.994,1.479,1.229,0.965,0.583,-0.025,-1.014,-2.372,-3.353,-3.44,-3.523,-3.676,-3.698,-3.657,-3.624,-3.582,-3.573,-3.55,-3.53,-3.511,-3.507,-3.49,-3.487,-3.471
13,3.275,2.977,1.991,1.495,1.245,0.977,0.587,-0.028,-0.94,-2.191,-3.408,-3.504,-3.594,-3.767,-3.781,-3.722,-3.677,-3.621,-3.601,-3.561,-3.518,-3.469,-3.44,-3.39,-3.362,-3.319
14,3.276,2.959,2.028,1.539,1.281,1.003,0.617,0.043,-0.831,-2.177,-3.507,-3.609,-3.703,-3.888,-3.893,-3.816,-3.755,-3.687,-3.662,-3.622,-3.581,-3.535,-3.506,-3.451,-3.418,-3.364
15,3.311,2.936,2.051,1.552,1.289,1.018,0.645,0.08,-0.828,-2.284,-3.579,-3.692,-3.795,-3.999,-4.001,-3.905,-3.829,-3.748,-3.72,-3.68,-3.645,-3.611,-3.594,-3.558,-3.537,-3.494
16,3.359,2.978,2.099,1.58,1.316,1.043,0.668,0.081,-0.896,-2.299,-3.66,-3.788,-3.901,-4.115,-4.119,-4.011,-3.913,-3.807,-3.766,-3.716,-3.675,-3.64,-3.624,-3.589,-3.569,-3.526
17,3.366,2.993,2.092,1.542,1.258,0.982,0.601,-0.004,-0.939,-2.34,-3.894,-4.002,-4.097,-4.265,-4.289,-4.231,-4.164,-4.061,-4.004,-3.922,-3.847,-3.782,-3.747,-3.696,-3.669,-3.619
18,3.355,2.993,2.054,1.46,1.192,0.925,0.55,-0.033,-0.976,-2.508,-3.981,-4.084,-4.176,-4.336,-4.362,-4.317,-4.265,-4.177,-4.124,-4.038,-3.952,-3.875,-3.834,-3.78,-3.756,-3.718
19,3.368,3.048,2.03,1.48,1.217,0.951,0.577,-0.027,-1.034,-2.493,-3.984,-4.081,-4.169,-4.319,-4.35,-4.316,-4.277,-4.205,-4.161,-4.078,-3.985,-3.896,-3.847,-3.784,-3.755,-3.714
20,3.353,3.061,2.022,1.457,1.192,0.927,0.545,-0.07,-1.025,-2.485,-3.548,-3.633,-3.714,-3.856,-3.885,-3.856,-3.83,-3.791,-3.785,-3.764,-3.745,-3.727,-3.723,-3.706,-3.703,-3.686
21,3.288,3.011,1.957,1.4,1.147,0.884,0.505,-0.092,-1.055,-2.427,-3.593,-3.68,-3.762,-3.907,-3.935,-3.902,-3.872,-3.826,-3.81,-3.775,-3.736,-3.693,-3.667,-3.622,-3.597,-3.555
22,3.233,2.963,1.916,1.405,1.149,0.876,0.487,-0.134,-1.099,-2.416,-3.621,-3.709,-3.792,-3.939,-3.966,-3.932,-3.9,-3.851,-3.832,-3.791,-3.745,-3.694,-3.664,-3.615,-3.59,-3.55
23,3.189,2.932,1.913,1.374,1.092,0.809,0.418,-0.177,-1.075,-2.431,-3.651,-3.74,-3.823,-3.97,-3.996,-3.962,-3.931,-3.885,-3.869,-3.832,-3.789,-3.74,-3.71,-3.659,-3.631,-3.587
24,3.151,2.899,1.913,1.336,1.068,0.797,0.425,-0.148,-1.064,-2.441,-3.653,-3.739,-3.821,-3.964,-3.994,-3.964,-3.937,-3.894,-3.881,-3.849,-3.81,-3.765,-3.736,-3.684,-3.654,-3.607
25,3.163,2.868,1.868,1.329,1.068,0.803,0.432,-0.149,-1.078,-2.456,-3.711,-3.803,-3.889,-4.048,-4.068,-4.021,-3.984,-3.933,-3.916,-3.878,-3.834,-3.782,-3.748,-3.691,-3.66,-3.613
26,3.195,2.87,1.87,1.34,1.084,0.822,0.45,-0.135,-1.063,-2.468,-3.77,-3.869,-3.961,-4.139,-4.148,-4.08,-4.027,-3.965,-3.943,-3.903,-3.861,-3.813,-3.783,-3.729,-3.699,-3.649
27,3.154,2.857,1.856,1.338,1.084,0.819,0.444,-0.152,-1.149,-2.53,-3.736,-3.827,-3.913,-4.071,-4.092,-4.047,-4.012,-3.966,-3.955,-3.929,-3.901,-3.871,-3.854,-3.814,-3.788,-3.739
28,3.145,2.861,1.871,1.332,1.063,0.793,0.408,-0.212,-1.146,-2.526,-3.737,-3.829,-3.917,-4.08,-4.098,-4.05,-4.013,-3.967,-3.955,-3.93,-3.904,-3.876,-3.86,-3.823,-3.799,-3.75
29,3.104,2.827,1.832,1.26,0.999,0.733,0.358,-0.227,-1.157,-2.554,-3.76,-3.851,-3.937,-4.098,-4.118,-4.074,-4.04,-3.996,-3.987,-3.963,-3.938,-3.912,-3.899,-3.864,-3.842,-3.794
