T:,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000
qcvz:,-5.536,-6.668,-8.029,-8.511,-9.056,-9.762,-10.563,-12.167,-14.243,-14.501,-14.707,-14.991,-16.633,-16.587,-16.519,-16.474,-16.41,-16.368,-16.327,-16.286,-16.269,-16.23,-16.192,-16.176,-16.139,-16.124
2,6.446,5.35,4.38,4.005,3.63,3.168,2.669,1.61,-0.082,-0.315,-0.498,-0.743,-3.774,-3.183,-2.631,-2.288,-1.999,-1.848,-1.749,-1.682,-1.656,-1.621,-1.593,-1.587,-1.567,-1.563
3,6.369,5.28,4.23,3.887,3.525,3.053,2.519,1.333,-0.483,-0.674,-0.826,-1.025,-2.038,-2.012,-1.974,-1.953,-1.919,-1.901,-1.883,-1.867,-1.865,-1.849,-1.834,-1.833,-1.818,-1.818
4,6.366,5.172,4.191,3.848,3.475,2.98,2.414,1.263,-0.127,-0.309,-0.458,-0.658,-1.839,-1.751,-1.667,-1.62,-1.568,-1.54,-1.517,-1.496,-1.491,-1.473,-1.457,-1.455,-1.439,-1.438
5,6.2,5.145,4.201,3.851,3.467,2.982,2.467,1.428,0.031,-0.158,-0.315,-0.546,-2.204,-2.134,-2.019,-1.917,-1.793,-1.715,-1.656,-1.611,-1.593,-1.562,-1.533,-1.52,-1.487,-1.468
6,6.237,5.203,4.266,3.91,3.536,3.071,2.571,1.519,-0.025,-0.229,-0.4,-0.668,-2.287,-2.253,-2.197,-2.152,-2.072,-2.001,-1.922,-1.841,-1.792,-1.726,-1.672,-1.647,-1.609,-1.593
7,6.263,5.234,4.281,3.928,3.56,3.098,2.595,1.474,-0.242,-0.447,-0.613,-0.843,-2.369,-2.337,-2.291,-2.261,-2.208,-2.162,-2.101,-2.026,-1.969,-1.884,-1.806,-1.765,-1.711,-1.688
8,6.28,5.258,4.27,3.912,3.546,3.077,2.553,1.311,-0.305,-0.515,-0.682,-0.911,-2.451,-2.413,-2.365,-2.338,-2.296,-2.268,-2.234,-2.188,-2.15,-2.074,-1.985,-1.925,-1.844,-1.802
9,6.263,5.242,4.17,3.808,3.442,2.958,2.412,1.252,-0.417,-0.633,-0.804,-1.048,-2.604,-2.531,-2.464,-2.429,-2.385,-2.36,-2.336,-2.31,-2.297,-2.261,-2.214,-2.178,-2.107,-2.058
10,6.291,5.239,4.122,3.774,3.409,2.935,2.405,1.213,-0.498,-0.695,-0.856,-1.1,-2.858,-2.678,-2.548,-2.487,-2.428,-2.398,-2.373,-2.35,-2.343,-2.319,-2.29,-2.272,-2.223,-2.186
11,6.277,5.148,4.082,3.735,3.372,2.892,2.34,1.098,-0.556,-0.754,-0.917,-1.174,-2.577,-2.551,-2.512,-2.491,-2.457,-2.438,-2.42,-2.403,-2.4,-2.382,-2.362,-2.354,-2.323,-2.302
12,6.26,5.108,4.041,3.697,3.329,2.836,2.282,1.098,-0.56,-0.746,-0.894,-1.091,-2.137,-2.097,-2.049,-2.023,-1.985,-1.964,-1.944,-1.926,-1.923,-1.905,-1.889,-1.887,-1.872,-1.87
13,6.179,5.061,4.003,3.664,3.297,2.815,2.271,1.083,-0.345,-0.525,-0.671,-0.871,-2.234,-2.17,-2.105,-2.068,-2.015,-1.976,-1.93,-1.878,-1.845,-1.79,-1.74,-1.717,-1.681,-1.667
14,6.148,5.017,4.029,3.691,3.322,2.838,2.292,1.184,-0.235,-0.431,-0.593,-0.831,-2.335,-2.253,-2.172,-2.125,-2.068,-2.032,-1.993,-1.949,-1.919,-1.861,-1.801,-1.768,-1.719,-1.697
15,6.088,4.989,4.036,3.693,3.318,2.834,2.304,1.249,-0.272,-0.477,-0.648,-0.907,-2.471,-2.365,-2.256,-2.193,-2.127,-2.089,-2.055,-2.022,-2.005,-1.965,-1.921,-1.893,-1.843,-1.814
16,6.053,5.008,4.064,3.715,3.342,2.871,2.363,1.279,-0.365,-0.563,-0.724,-0.951,-2.608,-2.5,-2.361,-2.27,-2.177,-2.127,-2.087,-2.053,-2.037,-2.002,-1.961,-1.935,-1.882,-1.851
17,6.004,5.003,4.057,3.708,3.341,2.88,2.369,1.2,-0.4,-0.602,-0.765,-0.997,-2.752,-2.7,-2.614,-2.534,-2.417,-2.328,-2.249,-2.183,-2.15,-2.101,-2.055,-2.027,-1.973,-1.939
18,5.97,4.995,4.037,3.681,3.315,2.847,2.317,1.136,-0.488,-0.706,-0.884,-1.149,-2.823,-2.783,-2.719,-2.66,-2.556,-2.463,-2.369,-2.285,-2.241,-2.187,-2.144,-2.127,-2.094,-2.08
19,6.023,5.049,4.049,3.684,3.315,2.839,2.303,1.16,-0.526,-0.727,-0.893,-1.149,-2.808,-2.778,-2.728,-2.687,-2.604,-2.52,-2.421,-2.323,-2.265,-2.197,-2.146,-2.126,-2.093,-2.08
20,6.052,5.076,4.024,3.671,3.306,2.836,2.31,1.096,-0.525,-0.726,-0.893,-1.153,-2.326,-2.297,-2.257,-2.234,-2.199,-2.179,-2.16,-2.142,-2.139,-2.122,-2.105,-2.103,-2.085,-2.08
21,6.034,5.051,3.981,3.634,3.271,2.797,2.25,1.057,-0.557,-0.745,-0.894,-1.096,-2.377,-2.345,-2.301,-2.271,-2.223,-2.186,-2.143,-2.095,-2.065,-2.015,-1.968,-1.945,-1.909,-1.895
22,6.037,5.034,3.955,3.608,3.243,2.758,2.212,1.046,-0.523,-0.716,-0.873,-1.092,-2.407,-2.375,-2.329,-2.299,-2.247,-2.205,-2.156,-2.1,-2.066,-2.014,-1.968,-1.948,-1.915,-1.904
23,6.038,4.985,3.927,3.584,3.217,2.737,2.198,0.993,-0.507,-0.704,-0.866,-1.1,-2.438,-2.405,-2.36,-2.332,-2.285,-2.248,-2.204,-2.152,-2.117,-2.061,-2.01,-1.986,-1.949,-1.935
24,6.055,4.979,3.93,3.576,3.202,2.713,2.157,1.02,-0.515,-0.715,-0.879,-1.113,-2.437,-2.408,-2.366,-2.341,-2.299,-2.267,-2.228,-2.18,-2.147,-2.09,-2.035,-2.008,-1.966,-1.95
25,6.037,4.95,3.89,3.52,3.144,2.663,2.133,1.015,-0.54,-0.741,-0.906,-1.139,-2.508,-2.462,-2.409,-2.378,-2.331,-2.297,-2.254,-2.201,-2.164,-2.102,-2.045,-2.018,-1.979,-1.965
