T:,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000
qcvz:,-8.63,-8.724,-9.938,-10.616,-10.965,-11.369,-11.931,-12.798,-14.137,-16.021,-17.524,-17.678,-17.804,-17.992,-18.045,-17.999,-17.954,-17.911,-17.871,-17.834,-17.8,-17.768,-17.739,-17.711,-17.685,-17.661
3,3.653,3.305,2.228,1.703,1.45,1.186,0.802,0.191,-0.862,-2.281,-3.239,-3.324,-3.407,-3.547,-3.586,-3.559,-3.534,-3.512,-3.493,-3.476,-3.462,-3.45,-3.439,-3.43,-3.422,-3.415
4,3.53,3.106,2.184,1.682,1.423,1.148,0.751,0.161,-0.713,-1.959,-2.991,-3.09,-3.188,-3.371,-3.388,-3.306,-3.244,-3.197,-3.161,-3.134,-3.111,-3.094,-3.079,-3.067,-3.057,-3.048
5,3.61,3.159,2.256,1.762,1.498,1.218,0.839,0.279,-0.591,-1.918,-3.289,-3.413,-3.522,-3.703,-3.732,-3.652,-3.558,-3.463,-3.377,-3.307,-3.254,-3.214,-3.184,-3.16,-3.139,-3.118
6,3.676,3.241,2.34,1.815,1.547,1.274,0.901,0.331,-0.587,-2.043,-3.466,-3.56,-3.649,-3.796,-3.834,-3.795,-3.753,-3.707,-3.653,-3.593,-3.528,-3.463,-3.402,-3.349,-3.304,-3.266
7,3.69,3.269,2.336,1.787,1.51,1.236,0.859,0.256,-0.754,-2.168,-3.555,-3.646,-3.733,-3.88,-3.918,-3.882,-3.849,-3.816,-3.779,-3.736,-3.684,-3.624,-3.559,-3.494,-3.434,-3.383
8,3.681,3.287,2.279,1.656,1.38,1.111,0.731,0.129,-0.808,-2.228,-3.643,-3.733,-3.821,-3.974,-4.006,-3.964,-3.93,-3.9,-3.872,-3.843,-3.81,-3.77,-3.721,-3.663,-3.599,-3.533
9,3.542,3.24,2.136,1.585,1.325,1.059,0.685,0.092,-0.87,-2.414,-3.749,-3.849,-3.946,-4.128,-4.148,-4.078,-4.029,-3.992,-3.963,-3.938,-3.916,-3.895,-3.872,-3.846,-3.815,-3.776
10,3.503,3.186,2.123,1.564,1.299,1.037,0.657,0.026,-0.992,-2.458,-3.829,-3.953,-4.076,-4.338,-4.331,-4.19,-4.102,-4.046,-4.006,-3.977,-3.954,-3.935,-3.918,-3.9,-3.88,-3.856
11,3.381,3.095,2.029,1.465,1.209,0.946,0.563,-0.044,-1.024,-2.519,-3.773,-3.859,-3.943,-4.083,-4.124,-4.096,-4.072,-4.05,-4.03,-4.014,-3.999,-3.986,-3.974,-3.962,-3.949,-3.935
12,3.343,3.064,1.994,1.479,1.229,0.965,0.583,-0.025,-1.014,-2.371,-3.347,-3.435,-3.52,-3.669,-3.7,-3.658,-3.624,-3.597,-3.573,-3.553,-3.536,-3.521,-3.509,-3.498,-3.489,-3.48
13,3.275,2.977,1.991,1.495,1.245,0.977,0.587,-0.028,-0.94,-2.19,-3.402,-3.498,-3.591,-3.759,-3.784,-3.724,-3.677,-3.638,-3.601,-3.565,-3.526,-3.485,-3.442,-3.402,-3.364,-3.332
14,3.276,2.959,2.028,1.539,1.281,1.003,0.617,0.043,-0.831,-2.176,-3.499,-3.602,-3.699,-3.878,-3.896,-3.818,-3.755,-3.705,-3.663,-3.626,-3.589,-3.55,-3.509,-3.464,-3.42,-3.379
15,3.311,2.936,2.051,1.552,1.289,1.018,0.645,0.08,-0.828,-2.282,-3.569,-3.683,-3.79,-3.989,-4.004,-3.908,-3.829,-3.768,-3.721,-3.684,-3.652,-3.624,-3.597,-3.569,-3.539,-3.507
16,3.359,2.978,2.099,1.58,1.316,1.043,0.668,0.081,-0.896,-2.298,-3.649,-3.778,-3.895,-4.105,-4.123,-4.014,-3.913,-3.83,-3.767,-3.72,-3.683,-3.653,-3.626,-3.599,-3.571,-3.54
17,3.366,2.993,2.092,1.542,1.258,0.982,0.601,-0.004,-0.939,-2.338,-3.885,-3.995,-4.094,-4.258,-4.292,-4.233,-4.164,-4.086,-4.005,-3.927,-3.857,-3.799,-3.75,-3.708,-3.671,-3.634
18,3.355,2.993,2.054,1.46,1.192,0.925,0.55,-0.033,-0.976,-2.506,-3.974,-4.078,-4.173,-4.329,-4.365,-4.319,-4.265,-4.201,-4.125,-4.044,-3.964,-3.894,-3.837,-3.792,-3.758,-3.73
19,3.368,3.048,2.03,1.48,1.217,0.951,0.577,-0.027,-1.034,-2.491,-3.978,-4.076,-4.166,-4.313,-4.352,-4.318,-4.277,-4.227,-4.162,-4.083,-3.998,-3.918,-3.85,-3.797,-3.757,-3.727
20,3.353,3.061,2.022,1.457,1.192,0.927,0.545,-0.07,-1.025,-2.484,-3.544,-3.629,-3.711,-3.85,-3.888,-3.857,-3.83,-3.806,-3.785,-3.767,-3.751,-3.737,-3.725,-3.714,-3.705,-3.695
21,3.288,3.011,1.957,1.4,1.147,0.884,0.505,-0.092,-1.055,-2.426,-3.588,-3.675,-3.76,-3.901,-3.938,-3.904,-3.872,-3.842,-3.811,-3.778,-3.744,-3.707,-3.67,-3.633,-3.599,-3.568
22,3.233,2.963,1.916,1.405,1.149,0.876,0.487,-0.134,-1.099,-2.415,-3.616,-3.705,-3.79,-3.932,-3.968,-3.934,-3.9,-3.867,-3.832,-3.795,-3.753,-3.71,-3.667,-3.627,-3.592,-3.563
23,3.189,2.932,1.913,1.374,1.092,0.809,0.418,-0.177,-1.075,-2.43,-3.646,-3.735,-3.82,-3.963,-3.999,-3.964,-3.931,-3.901,-3.869,-3.835,-3.797,-3.756,-3.713,-3.671,-3.633,-3.6
24,3.151,2.899,1.913,1.336,1.068,0.797,0.425,-0.148,-1.064,-2.439,-3.648,-3.735,-3.819,-3.957,-3.996,-3.966,-3.937,-3.91,-3.882,-3.852,-3.818,-3.78,-3.739,-3.696,-3.656,-3.62
25,3.163,2.868,1.868,1.329,1.068,0.803,0.432,-0.149,-1.078,-2.454,-3.705,-3.798,-3.886,-4.041,-4.071,-4.023,-3.984,-3.949,-3.916,-3.882,-3.842,-3.798,-3.751,-3.704,-3.662,-3.627
26,3.195,2.87,1.87,1.34,1.084,0.822,0.45,-0.135,-1.063,-2.466,-3.763,-3.862,-3.957,-4.13,-4.151,-4.082,-4.027,-3.983,-3.944,-3.907,-3.869,-3.829,-3.786,-3.742,-3.701,-3.663
27,3.154,2.857,1.856,1.338,1.084,0.819,0.444,-0.152,-1.149,-2.529,-3.73,-3.822,-3.91,-4.064,-4.095,-4.049,-4.012,-3.982,-3.956,-3.932,-3.908,-3.883,-3.856,-3.825,-3.791,-3.753
28,3.145,2.861,1.871,1.332,1.063,0.793,0.408,-0.212,-1.146,-2.524,-3.731,-3.824,-3.914,-4.072,-4.101,-4.052,-4.013,-3.982,-3.956,-3.933,-3.91,-3.888,-3.863,-3.834,-3.802,-3.765
29,3.104,2.827,1.832,1.26,0.999,0.733,0.358,-0.227,-1.157,-2.552,-3.755,-3.846,-3.935,-4.09,-4.122,-4.076,-4.04,-4.012,-3.987,-3.966,-3.945,-3.924,-3.901,-3.875,-3.844,-3.808
