0.077449061,0.002751825,0.0536328,0.03313212,0.489834545,0.006169951,1.07237162,0.02754622,45.67899096,9.310358117,1.000270853
0.070634384,0.002396739,0.051218926,0.030920693,0.446734415,0.006169951,0.978014541,0.024550595,40.71144355,8.891322975,1.071809529
0.075686106,0.003798576,0.061578693,0.038040763,0.602628144,0.008918293,1.231247359,0.033889255,33.09150367,8.891322975,2.042290955
0.069026549,0.002396739,0.050053041,0.034693589,0.501244257,0.007249061,0.955752212,0.028187854,30.17981004,9.976228461,1.000270853
0.067455313,0.002396739,0.051218926,0.035501706,0.489834545,0.007084052,0.978014541,0.028187854,32.33824909,9.976228461,1.09677518
0.064419323,0.002185852,0.0536328,0.038926847,0.66076862,0.010006489,0.871656377,0.03891007,18.60872003,7.227138643,1.778761062
0.086899276,0.003464342,0.065982759,0.04367664,0.676159898,0.009778714,1.07237162,0.03891007,24.53107057,6.294574618,2.344863756
0.07227967,0.002452567,0.051218926,0.034693589,0.549603399,0.007767509,0.955752212,0.03020383,29.49283369,8.108982929,1.175215779
0.07227967,0.002509694,0.050053041,0.035501706,0.524867172,0.007590698,0.978014541,0.028844434,26.2855157,7.227138643,1.202590071
0.053581659,0.002288868,0.054882068,0.038040763,0.676159898,0.009126027,0.871656377,0.034678637,17.366668,8.108982929,1.513971201
0.075686106,0.002568152,0.052411968,0.034693589,0.501244257,0.006765217,0.933996636,0.031627293,30.88278812,9.098428492,0.977501908
0.077449061,0.002627972,0.047800283,0.031640929,0.457140196,0.006922799,0.912736277,0.030907368,30.17981004,6.59122878,1.000270853
0.07227967,0.003159518,0.064480808,0.038040763,0.64572769,0.008918293,0.832425378,0.026919192,32.33824909,6.151292606,1.950372721
0.073963279,0.002396739,0.047800283,0.034693589,0.47868455,0.007084052,0.933996636,0.030907368,30.88278812,9.098428492,1.122322356
0.079253082,0.003159518,0.06909243,0.044694,0.676159898,0.008715288,0.708508903,0.02754622,30.88278812,6.901863822,1.513971201
0.064419323,0.002288868,0.054882068,0.040761412,0.676159898,0.01023957,0.933996636,0.034678637,18.18513384,6.744758221,1.000270853
0.069026549,0.002815923,0.052411968,0.035501706,0.602628144,0.008918293,1.000795426,0.033889255,26.2855157,7.567743194,1.318613792
0.140934124,0.003017316,0.051218926,0.038040763,0.588910652,0.009126027,1.024106947,0.034678637,27.52431389,14.7559232,3.631763955
0.075686106,0.002452567,0.050053041,0.03717485,0.501244257,0.007249061,0.933996636,0.030907368,35.45818502,11.19351244,1.288598478
0.079253082,0.002689186,0.050053041,0.03313212,0.489834545,0.007590698,0.955752212,0.033117841,26.89778401,6.59122878,1.122322356
0.073963279,0.002881514,0.052411968,0.035501706,0.549603399,0.00813358,0.794960064,0.033117841,25.68718431,7.227138643,1.349328253
0.077449061,0.002627972,0.048913695,0.033903866,0.489834545,0.007590698,0.912736277,0.033117841,25.10247261,6.441194096,1.175215779
0.062952961,0.002689186,0.058807196,0.040761412,0.724518385,0.010006489,0.912736277,0.028187854,20.40405577,9.310358117,2.819146298
0.081099123,0.002509694,0.052411968,0.038040763,0.562405307,0.008715288,0.978014541,0.033117841,33.86230381,9.310358117,1.412920134
0.077449061,0.002452567,0.051218926,0.036328647,0.524867172,0.007767509,0.978014541,0.033117841,32.33824909,10.44639362,0.977501908
0.069026549,0.002396739,0.051218926,0.035501706,0.575505409,0.008516904,0.933996636,0.029516307,20.40405577,6.441194096,1.230601993
0.069026549,0.002288868,0.056160436,0.040761412,0.676159898,0.01023957,0.933996636,0.033889255,17.366668,6.744758221,1.230601993
0.058751121,0.002881514,0.058807196,0.041710868,0.741394586,0.010722147,1.097350364,0.036312991,22.37260226,9.098428492,1.513971201
0.060119611,0.002452567,0.0536328,0.038040763,0.676159898,0.010006489,0.912736277,0.033889255,20.87932728,7.924399943,1.202590071
0.070634384,0.002396739,0.047800283,0.035501706,0.501244257,0.007590698,0.933996636,0.031627293,23.42699052,7.924399943,1.175215779
0.069026549,0.002881514,0.064480808,0.04367664,0.812922998,0.011488987,0.832425378,0.032363987,20.87932728,7.227138643,1.622249369
0.064419323,0.002396739,0.052411968,0.036328647,0.64572769,0.009556123,0.871656377,0.028844434,18.18513384,7.062628883,1.288598478
0.070634384,0.002948634,0.065982759,0.046800363,0.812922998,0.012030446,0.912736277,0.036312991,17.366668,6.744758221,1.660036411
0.054829737,0.002568152,0.05746858,0.04367664,0.776335436,0.011227466,1.000795426,0.039816402,17.366668,8.688931755,2.239327502
0.090994713,0.003545037,0.063013045,0.040761412,0.631029133,0.010006489,1.024106947,0.037158829,26.2855157,7.924399943,1.288598478
0.07227967,0.002288868,0.056160436,0.040761412,0.676159898,0.01023957,0.912736277,0.033889255,22.89372711,7.924399943,1.288598478
0.052361992,0.003464342,0.075758343,0.038926847,0.831858407,0.012597424,1.000795426,0.035486406,26.89778401,7.567743194,3.631763955
0.065919842,0.002236767,0.054882068,0.041710868,0.676159898,0.01023957,0.912736277,0.036312991,18.60872003,7.062628883,1.288598478
0.065919842,0.002396739,0.0536328,0.040761412,0.64572769,0.009778714,1.000795426,0.03020383,18.18513384,6.441194096,0.933507075
0.067455313,0.002288868,0.0536328,0.039833569,0.66076862,0.010006489,0.891959863,0.029516307,16.97135437,6.441194096,1.122322356
0.065919842,0.002509694,0.054882068,0.036328647,0.66076862,0.009778714,0.933996636,0.030907368,18.60872003,7.062628883,1.259266395
0.069026549,0.002396739,0.061578693,0.039833569,0.708026333,0.010478081,1.024106947,0.033889255,18.18513384,8.688931755,1.047412166
0.082988165,0.003087598,0.047800283,0.040761412,0.575505409,0.008715288,1.07237162,0.03891007,17.77118966,6.901863822,1.349328253
0.067455313,0.002236767,0.054882068,0.040761412,0.676159898,0.010006489,0.933996636,0.034678637,16.97135437,6.901863822,1.349328253
0.090994713,0.003159518,0.0536328,0.038040763,0.537092898,0.008516904,1.07237162,0.035486406,25.10247261,6.744758221,1.380758146
0.065919842,0.002452567,0.0536328,0.038040763,0.66076862,0.010006489,0.955752212,0.031627293,16.58503918,6.901863822,1.412920134
0.056106885,0.002948634,0.065982759,0.039833569,0.708026333,0.010971897,0.933996636,0.037158829,16.58503918,8.297865406,2.819146298
0.067455313,0.002288868,0.0536328,0.039833569,0.66076862,0.010006489,0.891959863,0.030907368,22.37260226,8.891322975,1.071809529
0.051170087,0.002751825,0.060176991,0.040761412,0.758663884,0.011227466,0.955752212,0.034678637,17.77118966,8.297865406,2.692263814
0.081099123,0.002568152,0.051218926,0.035501706,0.562405307,0.008516904,0.912736277,0.034678637,19.93960275,6.441194096,1.318613792
