T:,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000
qcvz:,-3.967,-3.934,-3.907,-3.886,-3.91,-3.96,-4.091,-4.308,-4.604,-4.993,-5.538,-6.066,-6.782,-8.026,-8.758,-8.913,-9.078,-9.293,-9.514,-9.866,-10.521,-11.22,-11.552,-11.755
1,7.171,7.115,7.087,7.064,7.017,6.955,6.839,6.667,6.446,6.169,5.781,5.373,4.899,4.083,3.597,3.486,3.37,3.218,3.063,2.819,2.368,1.88,1.645,1.499
3,7.842,7.797,7.77,7.756,7.711,7.655,7.541,7.375,7.156,6.887,6.516,6.174,5.703,4.888,4.418,4.313,4.202,4.058,3.909,3.673,3.239,2.764,2.527,2.378
4,7.819,7.774,7.748,7.734,7.689,7.633,7.519,7.353,7.134,6.859,6.465,6.126,5.674,4.863,4.391,4.287,4.177,4.033,3.883,3.644,3.191,2.667,2.399,2.233
5,7.826,7.78,7.753,7.739,7.693,7.637,7.521,7.35,7.114,6.821,6.437,6.113,5.666,4.844,4.353,4.248,4.135,3.985,3.828,3.573,3.09,2.544,2.275,2.114
6,7.804,7.781,7.763,7.755,7.707,7.645,7.516,7.333,7.097,6.816,6.446,6.127,5.677,4.831,4.324,4.217,4.102,3.948,3.789,3.532,3.067,2.59,2.359,2.214
7,7.684,7.673,7.667,7.667,7.625,7.568,7.447,7.276,7.054,6.786,6.42,6.097,5.638,4.781,4.284,4.178,4.066,3.92,3.77,3.535,3.104,2.636,2.405,2.258
8,7.659,7.631,7.619,7.616,7.578,7.525,7.413,7.251,7.036,6.77,6.403,6.074,5.608,4.767,4.294,4.191,4.082,3.939,3.792,3.56,3.131,2.662,2.429,2.281
9,7.631,7.598,7.582,7.575,7.536,7.484,7.375,7.214,7.001,6.735,6.366,6.03,5.565,4.747,4.28,4.178,4.069,3.927,3.78,3.548,3.117,2.642,2.401,2.248
10,7.671,7.634,7.615,7.605,7.564,7.512,7.401,7.239,7.024,6.757,6.384,6.046,5.588,4.776,4.308,4.206,4.097,3.954,3.807,3.572,3.132,2.632,2.375,2.209
11,7.654,7.618,7.599,7.589,7.548,7.495,7.385,7.222,7.007,6.739,6.362,6.024,5.571,4.761,4.288,4.186,4.077,3.933,3.783,3.542,3.073,2.525,2.267,2.111
12,7.681,7.643,7.622,7.611,7.57,7.516,7.405,7.241,7.025,6.752,6.37,6.034,5.584,4.767,4.281,4.177,4.066,3.918,3.761,3.502,3.012,2.503,2.253,2.097
13,7.668,7.631,7.611,7.6,7.559,7.505,7.394,7.23,7.011,6.733,6.344,6.008,5.56,4.729,4.216,4.111,3.998,3.846,3.689,3.439,2.976,2.452,2.182,2.014
14,7.695,7.656,7.634,7.623,7.58,7.526,7.413,7.247,7.022,6.735,6.331,6.0,5.552,4.699,4.195,4.091,3.981,3.833,3.68,3.431,2.942,2.403,2.151,1.995
15,7.674,7.638,7.618,7.607,7.565,7.51,7.396,7.225,6.992,6.688,6.285,5.957,5.505,4.658,4.158,4.053,3.941,3.789,3.631,3.369,2.887,2.375,2.125,1.97
16,7.676,7.648,7.63,7.621,7.578,7.521,7.402,7.224,6.972,6.666,6.274,5.947,5.494,4.648,4.131,4.025,3.912,3.761,3.605,3.356,2.892,2.383,2.136,1.986
17,7.598,7.594,7.587,7.583,7.541,7.484,7.358,7.165,6.915,6.622,6.235,5.91,5.455,4.598,4.094,3.99,3.879,3.732,3.579,3.333,2.871,2.384,2.155,2.014
18,7.501,7.495,7.501,7.51,7.471,7.412,7.281,7.098,6.861,6.569,6.187,5.863,5.405,4.556,4.063,3.96,3.849,3.702,3.55,3.306,2.861,2.396,2.169,2.027
19,7.515,7.507,7.503,7.506,7.467,7.412,7.291,7.111,6.87,6.583,6.21,5.884,5.424,4.587,4.097,3.993,3.883,3.737,3.588,3.352,2.922,2.457,2.225,2.079
20,7.48,7.484,7.489,7.494,7.457,7.401,7.277,7.095,6.862,6.586,6.218,5.891,5.431,4.598,4.114,4.011,3.903,3.761,3.614,3.383,2.954,2.479,2.238,2.085
21,7.416,7.41,7.413,7.422,7.387,7.334,7.215,7.044,6.823,6.554,6.19,5.86,5.4,4.571,4.096,3.995,3.888,3.747,3.602,3.371,2.935,2.435,2.177,2.016
22,7.395,7.387,7.386,7.39,7.356,7.306,7.194,7.03,6.814,6.549,6.184,5.852,5.391,4.569,4.099,3.998,3.892,3.751,3.605,3.369,2.912,2.388,2.141,1.99
23,7.383,7.372,7.37,7.372,7.339,7.29,7.182,7.021,6.809,6.544,6.18,5.847,5.387,4.571,4.097,3.996,3.888,3.744,3.593,3.342,2.867,2.369,2.122,1.965
24,7.401,7.385,7.38,7.381,7.348,7.3,7.193,7.034,6.822,6.558,6.188,5.852,5.392,4.578,4.093,3.991,3.881,3.734,3.58,3.329,2.869,2.353,2.091,1.933
25,7.401,7.382,7.376,7.375,7.342,7.295,7.189,7.031,6.82,6.554,6.18,5.841,5.384,4.564,4.065,3.963,3.853,3.706,3.555,3.312,2.842,2.317,2.071,1.919
26,7.422,7.401,7.393,7.391,7.357,7.31,7.204,7.046,6.835,6.566,6.185,5.844,5.388,4.557,4.062,3.96,3.851,3.706,3.554,3.305,2.825,2.319,2.065,1.905
27,7.421,7.4,7.391,7.388,7.354,7.306,7.201,7.043,6.83,6.557,6.167,5.827,5.371,4.537,4.043,3.94,3.83,3.681,3.526,3.275,2.809,2.277,2.023,1.871
28,7.452,7.429,7.419,7.415,7.38,7.332,7.226,7.066,6.85,6.571,6.171,5.834,5.378,4.545,4.042,3.938,3.828,3.68,3.527,3.279,2.792,2.281,2.041,1.892
29,7.433,7.411,7.401,7.397,7.363,7.314,7.209,7.048,6.829,6.538,6.14,5.806,5.35,4.512,4.006,3.904,3.793,3.644,3.488,3.229,2.756,2.262,2.019,1.868
