T:,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000
qcvz:,-5.334,-5.234,-5.12,-5.054,-5.035,-5.063,-5.131,-5.307,-5.542,-5.825,-6.029,-6.32,-6.733,-7.351,-8.235,-9.301,-9.444,-9.595,-9.729,-9.909,-10.131,-10.419,-10.751,-11.344
1,6.05,6.03,6.05,6.05,6.024,5.97,5.891,5.742,5.555,5.342,5.187,4.976,4.662,4.208,3.625,2.936,2.836,2.731,2.636,2.51,2.356,2.157,1.928,1.52
3,6.699,6.684,6.71,6.722,6.701,6.651,6.58,6.432,6.252,6.045,5.918,5.727,5.449,5.02,4.415,3.735,3.64,3.54,3.451,3.333,3.186,2.995,2.774,2.381
4,6.675,6.66,6.686,6.699,6.678,6.628,6.557,6.409,6.23,6.021,5.888,5.681,5.385,4.971,4.383,3.7,3.606,3.507,3.419,3.3,3.153,2.959,2.732,2.317
5,6.621,6.653,6.69,6.704,6.683,6.632,6.56,6.405,6.208,5.975,5.837,5.634,5.355,4.954,4.363,3.657,3.563,3.461,3.371,3.248,3.094,2.889,2.65,2.213
6,6.486,6.547,6.625,6.667,6.659,6.609,6.533,6.37,6.174,5.953,5.826,5.636,5.367,4.964,4.361,3.633,3.536,3.433,3.341,3.216,3.059,2.853,2.615,2.204
7,6.472,6.478,6.53,6.566,6.562,6.52,6.452,6.304,6.124,5.917,5.795,5.609,5.339,4.93,4.316,3.597,3.502,3.401,3.311,3.19,3.042,2.851,2.631,2.243
8,6.492,6.491,6.528,6.548,6.536,6.493,6.427,6.285,6.11,5.906,5.783,5.596,5.323,4.907,4.296,3.606,3.513,3.414,3.325,3.208,3.063,2.874,2.656,2.268
9,6.468,6.467,6.503,6.521,6.507,6.462,6.396,6.254,6.079,5.875,5.75,5.562,5.286,4.866,4.268,3.589,3.496,3.398,3.31,3.193,3.049,2.86,2.641,2.251
10,6.511,6.508,6.542,6.558,6.542,6.496,6.428,6.284,6.108,5.903,5.779,5.589,5.308,4.888,4.295,3.616,3.523,3.425,3.337,3.22,3.074,2.884,2.662,2.26
11,6.493,6.491,6.526,6.542,6.526,6.48,6.413,6.269,6.093,5.888,5.761,5.567,5.282,4.865,4.275,3.589,3.497,3.399,3.311,3.193,3.046,2.85,2.619,2.183
12,6.522,6.519,6.552,6.568,6.551,6.504,6.435,6.291,6.113,5.905,5.776,5.577,5.287,4.868,4.277,3.57,3.478,3.379,3.291,3.169,3.014,2.806,2.561,2.131
13,6.506,6.506,6.539,6.556,6.539,6.492,6.424,6.279,6.1,5.885,5.752,5.546,5.245,4.828,4.231,3.503,3.41,3.31,3.22,3.098,2.945,2.745,2.514,2.095
14,6.499,6.524,6.564,6.58,6.563,6.515,6.446,6.297,6.11,5.886,5.743,5.523,5.221,4.808,4.206,3.49,3.397,3.298,3.209,3.089,2.938,2.737,2.498,2.05
15,6.396,6.466,6.53,6.556,6.542,6.494,6.423,6.269,6.073,5.827,5.677,5.464,5.174,4.765,4.166,3.447,3.353,3.253,3.164,3.04,2.883,2.675,2.432,2.006
16,6.356,6.405,6.507,6.551,6.542,6.495,6.422,6.256,6.038,5.799,5.658,5.451,5.164,4.758,4.156,3.423,3.329,3.228,3.139,3.016,2.863,2.664,2.432,2.014
17,6.284,6.339,6.413,6.464,6.469,6.426,6.35,6.181,5.98,5.751,5.609,5.403,5.12,4.716,4.11,3.391,3.298,3.198,3.11,2.989,2.839,2.641,2.41,1.995
18,6.187,6.253,6.345,6.386,6.384,6.343,6.274,6.119,5.921,5.688,5.548,5.349,5.073,4.669,4.067,3.361,3.268,3.169,3.08,2.96,2.81,2.613,2.386,1.99
19,6.204,6.253,6.338,6.395,6.398,6.357,6.286,6.125,5.924,5.703,5.57,5.377,5.105,4.7,4.101,3.396,3.303,3.204,3.115,2.996,2.849,2.657,2.438,2.051
20,6.207,6.249,6.322,6.365,6.368,6.329,6.261,6.107,5.92,5.71,5.58,5.391,5.12,4.713,4.113,3.413,3.321,3.223,3.136,3.019,2.874,2.686,2.469,2.081
