T:,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000
qcvz:,-6.481,-6.358,-6.091,-5.981,-5.897,-5.881,-5.928,-6.04,-6.232,-6.494,-6.762,-7.053,-7.467,-7.977,-8.689,-9.625,-10.788,-11.656,-11.79,-11.926,-12.106,-12.263,-12.466,-12.69
1,5.13,5.102,5.238,5.254,5.256,5.215,5.134,5.015,4.845,4.634,4.428,4.213,3.914,3.516,3.021,2.409,1.653,1.068,0.971,0.873,0.746,0.633,0.488,0.329
3,5.81,5.795,5.963,5.98,5.993,5.95,5.862,5.739,5.568,5.354,5.149,4.945,4.659,4.297,3.797,3.167,2.435,1.872,1.782,1.689,1.567,1.461,1.322,1.167
4,5.783,5.771,5.94,5.958,5.972,5.929,5.841,5.719,5.547,5.333,5.127,4.912,4.592,4.214,3.742,3.12,2.367,1.768,1.675,1.58,1.451,1.338,1.189,1.021
5,5.586,5.66,5.949,5.97,5.985,5.941,5.852,5.727,5.548,5.311,5.074,4.841,4.532,4.179,3.715,3.079,2.291,1.67,1.575,1.477,1.345,1.23,1.079,0.911
6,5.503,5.525,5.82,5.906,5.973,5.945,5.849,5.7,5.5,5.26,5.037,4.824,4.535,4.189,3.718,3.065,2.274,1.695,1.604,1.512,1.39,1.284,1.147,0.995
7,5.536,5.538,5.714,5.766,5.822,5.806,5.726,5.595,5.417,5.202,4.998,4.796,4.513,4.165,3.686,3.034,2.288,1.73,1.641,1.55,1.429,1.324,1.188,1.037
8,5.56,5.562,5.732,5.763,5.789,5.76,5.684,5.567,5.401,5.194,4.993,4.791,4.508,4.157,3.672,3.038,2.306,1.749,1.66,1.569,1.448,1.344,1.207,1.055
9,5.529,5.534,5.704,5.735,5.758,5.727,5.65,5.536,5.371,5.164,4.964,4.762,4.478,4.123,3.64,3.015,2.283,1.718,1.629,1.538,1.417,1.311,1.172,1.015
10,5.578,5.582,5.753,5.783,5.804,5.77,5.691,5.575,5.408,5.2,4.998,4.796,4.509,4.144,3.661,3.036,2.292,1.703,1.613,1.52,1.394,1.284,1.137,0.969
11,5.555,5.561,5.732,5.763,5.785,5.752,5.674,5.558,5.392,5.184,4.982,4.779,4.483,4.111,3.625,2.996,2.218,1.595,1.504,1.411,1.284,1.174,1.03,0.87
12,5.587,5.593,5.765,5.795,5.816,5.782,5.702,5.585,5.418,5.208,5.004,4.793,4.485,4.094,3.604,2.962,2.169,1.576,1.486,1.394,1.269,1.161,1.019,0.858
13,5.511,5.57,5.749,5.78,5.801,5.768,5.689,5.573,5.406,5.194,4.982,4.761,4.428,4.028,3.546,2.905,2.131,1.522,1.431,1.337,1.208,1.095,0.945,0.775
14,5.432,5.541,5.779,5.811,5.833,5.798,5.717,5.599,5.428,5.205,4.981,4.733,4.39,4.01,3.534,2.896,2.102,1.48,1.389,1.296,1.17,1.06,0.917,0.756
15,5.344,5.417,5.719,5.781,5.81,5.777,5.697,5.576,5.396,5.16,4.907,4.66,4.341,3.967,3.493,2.848,2.051,1.455,1.365,1.272,1.147,1.038,0.895,0.734
16,5.302,5.387,5.658,5.766,5.817,5.789,5.706,5.576,5.379,5.115,4.877,4.646,4.323,3.954,3.481,2.835,2.06,1.468,1.377,1.284,1.159,1.05,0.908,0.75
17,5.214,5.294,5.566,5.65,5.735,5.724,5.642,5.496,5.291,5.054,4.824,4.586,4.272,3.917,3.447,2.81,2.04,1.456,1.367,1.276,1.155,1.05,0.915,0.765
18,5.139,5.208,5.478,5.563,5.619,5.609,5.534,5.406,5.223,4.985,4.75,4.525,4.23,3.884,3.416,2.781,2.016,1.452,1.364,1.275,1.158,1.054,0.921,0.772
19,5.178,5.226,5.468,5.564,5.636,5.622,5.548,5.42,5.225,4.987,4.769,4.557,4.27,3.926,3.455,2.817,2.065,1.508,1.421,1.332,1.214,1.11,0.975,0.824
20,5.214,5.239,5.457,5.533,5.598,5.594,5.52,5.388,5.206,4.986,4.778,4.572,4.289,3.944,3.468,2.832,2.091,1.527,1.439,1.35,1.229,1.124,0.985,0.828
21,5.191,5.214,5.401,5.471,5.524,5.513,5.445,5.327,5.157,4.947,4.746,4.543,4.262,3.914,3.435,2.805,2.062,1.474,1.386,1.295,1.171,1.062,0.918,0.756
