1.717989683333333338e-03 3.648122478304199889e-01
1.700177096666666623e-03 2.942601886949999801e-01
1.690165543333333169e-03 3.417306227738000080e-01
1.687554639999999792e-03 2.749933745849200140e-01
1.673508143333333250e-03 4.486135711199599752e-01
1.645805303333333245e-03 3.449031428417400069e-01
1.635389233333333237e-03 3.258456183903399861e-01
1.615862153333333254e-03 2.368810896558899981e-01
1.582414929999999839e-03 4.528649488428900249e-01
1.572836143333333249e-03 3.189178357980400058e-01
1.557394696666666552e-03 3.866805115065899967e-01
1.552577513333333386e-03 3.655695704701100168e-01
1.551147773333333250e-03 3.425994565248899892e-01
1.546234666666666596e-03 1.793410287092500055e-01
1.532464940000000022e-03 3.839687780196299749e-01
1.511727806666666660e-03 3.342738570400800024e-01
1.501746576666666659e-03 3.286437153362000152e-01
1.451621723333333279e-03 3.859270699588400189e-01
1.416801166666666447e-03 3.439380736442400055e-01
1.372994630000000079e-03 3.162466730065899845e-01
1.372305523333333362e-03 2.626163608120800075e-01
1.365677280000000002e-03 3.670431822044000203e-01
1.359716720000000122e-03 3.744123791957399972e-01
1.357929513333333430e-03 5.047433021732400382e-01
1.323046009999999991e-03 4.084257926993000165e-01
1.313392790000000128e-03 4.053006994236100224e-01
1.280251370000000085e-03 3.403564893861499852e-01
1.272707613333333432e-03 2.981771832767999841e-01
1.263050976666666748e-03 3.438897873653700143e-01
1.240984729999999999e-03 5.184155099222900187e-01
1.230327566666666742e-03 3.291723701328900242e-01
1.226560860000000053e-03 6.252624758688700435e-02
1.221248046666666490e-03 2.965742727872799911e-01
1.209708643333333314e-03 3.239838142427799994e-01
1.177302479999999896e-03 4.521756619929300225e-01
1.151777809999999895e-03 3.339282820929200257e-01
1.140763586666666569e-03 3.429589330953399795e-01
1.136203300000000012e-03 3.669762559054099982e-01
1.076084103333333365e-03 4.812257380844400245e-01
1.058202189999999949e-03 3.862303180184999962e-01
1.005567056666666764e-03 3.452238529940500067e-01
1.004294269999999982e-03 3.148796229113099976e-01
9.482447633333332794e-04 2.414107145757599937e-01
9.404828133333333800e-04 1.677879427019499936e-01
9.394724399999999833e-04 3.202222374443500219e-01
9.368428733333332903e-04 3.194766543782400214e-01
9.223993033333333482e-04 3.549100208003099777e-01
9.213564366666666039e-04 4.222548350550500151e-01
9.120392766666665868e-04 3.130893137715700103e-01
9.034279633333332921e-04 4.219364909170200129e-01
9.017227766666666188e-04 3.267967221721200244e-01
9.011985999999999608e-04 4.756570203892599991e-01
8.995544899999998855e-04 2.028967511005599911e-01
8.957139766666666163e-04 4.220168209309900220e-01
8.750839899999999713e-04 2.833874087870200120e-01
8.738399066666666104e-04 3.444209248721000205e-01
8.651278199999999077e-04 3.700500988361700161e-01
8.495324366666666491e-04 3.554796514463199886e-01
8.447816166666666932e-04 4.497402929898099977e-01
8.213356900000000306e-04 3.140027820276000137e-01
8.167836233333332623e-04 3.286537392955299897e-01
8.116037566666666489e-04 3.075712188031399785e-01
7.967514733333333054e-04 3.720444889295400070e-01
7.809648833333333309e-04 3.766228388589599740e-01
7.777839633333333410e-04 3.456905407826200149e-01
7.757153600000000343e-04 2.647439794714199768e-01
7.753364400000000356e-04 3.470374106410299975e-01
7.660606633333332969e-04 3.785060022254099765e-01
7.563072100000000362e-04 1.395576461443399918e-01
7.521501100000000349e-04 4.124768479296400114e-01
7.399703433333332855e-04 4.040494406592299859e-01
7.392830266666666804e-04 2.308057071195699916e-01
7.378369033333333346e-04 3.579604567674999904e-01
7.325871366666666289e-04 3.190349701592100073e-01
7.324686566666665805e-04 3.032335322355599883e-01
7.148882199999999918e-04 4.105199938105200119e-01
7.082785533333332655e-04 4.283037321512699891e-01
7.015173566666667131e-04 4.443071051892499845e-01
6.969908933333332848e-04 3.616740764677600084e-01
6.917416166666666812e-04 4.162543943373699928e-01
6.745836133333334237e-04 6.759441167066599920e-01
6.661483166666666090e-04 3.754194377508199842e-01
6.648867766666665844e-04 3.410306959017599948e-01
6.636383633333332865e-04 3.811657877019100082e-01
6.583751833333332127e-04 3.163050647848000274e-01
6.547652566666666224e-04 1.273894396312399979e-02
6.533265033333334262e-04 3.320101433895900067e-01
6.525417966666666354e-04 3.785006222182700220e-01
6.525201299999999890e-04 3.057613284740600124e-01
6.499780933333334154e-04 8.704929195456999613e-01
6.366704966666666575e-04 4.731613833021099946e-01
6.288058033333333071e-04 3.022960788552899736e-01
6.274240333333332880e-04 3.746256238394399807e-01
6.244229500000000183e-04 4.974954923714600130e-01
6.227275966666665982e-04 4.432445028233999995e-01
6.216882666666666279e-04 3.499928506363100267e-01
6.178405200000000163e-04 3.986031522055800136e-01
6.161891200000000138e-04 3.048079615272200060e-01
6.029674766666666842e-04 3.305655540590100028e-01
5.943041700000000057e-04 2.876870084948899842e-01
5.915195000000000479e-04 3.219405655419400047e-01
5.894164966666666115e-04 2.582017775533499981e-01
5.839448999999999595e-04 3.184014904290399794e-01
5.811198966666666476e-04 3.619597047640100151e-01
5.746525299999999826e-04 5.797739315815000349e-01
5.713202933333332619e-04 3.764009735893399933e-01
5.655040399999999336e-04 2.909478218775399805e-01
5.619992699999999891e-04 4.255187342568900188e-01
5.550317166666666503e-04 3.689753820188699796e-01
5.528155633333333352e-04 3.898549180830599981e-01
5.475904466666666869e-04 3.786009876115100092e-01
5.459123366666667268e-04 3.618961415137499915e-01
5.400316666666667023e-04 2.058142067185899926e-01
5.353463699999999516e-04 5.539013834934499725e-01
5.350431233333332584e-04 2.351492870435800131e-01
5.244075933333333748e-04 2.840799780313100209e-01
5.238098266666666239e-04 2.849818272957699850e-01
5.208494966666666563e-04 5.743858802791500517e-01
5.184034900000000648e-04 1.545662023230600091e-01
5.112203833333333388e-04 2.683968539653999730e-01
5.087717599999999835e-04 3.031405284936199984e-01
5.042199999999999937e-04 1.936660212920099933e-01
4.988036433333333571e-04 2.781868865584299910e-01
4.939404966666666738e-04 3.308228966955599759e-01
4.919046999999999526e-04 3.353543848492600010e-01
4.910379000000000306e-04 2.488396127627000021e-01
4.896851233333332498e-04 3.482194573844800134e-01
4.855613400000000188e-04 2.749290921432500090e-01
4.837854033333332886e-04 3.523756317107599734e-01
4.829505999999999903e-04 1.581716591429900010e-01
4.796719533333333187e-04 3.856469513847700092e-01
4.749246633333333522e-04 4.513347950197499903e-01
4.726313866666666708e-04 2.632676889426899813e-01
4.710903466666666365e-04 3.920601014192400258e-01
4.709638366666666362e-04 4.415434049705300179e-01
4.696326766666667017e-04 3.567383591610899796e-01
4.668908699999999631e-04 4.567494797031499965e-01
4.635547133333333476e-04 3.089596539023499733e-01
4.612877766666666386e-04 3.221657211329799764e-01
4.516958966666666480e-04 3.896876749084000058e-01
4.472091500000000041e-04 1.022378925438000019e-01
4.439440733333332653e-04 3.969243001184000197e-01
4.436650999999999681e-04 4.316069115029099734e-01
4.357733700000000158e-04 3.615849724382900199e-01
4.352980899999999440e-04 3.792612788217100128e-01
4.322113966666666350e-04 3.254613478126099912e-01
4.317112100000000154e-04 3.437407410255999829e-01
4.309927399999999667e-04 4.888887719106499996e-01
4.286806800000000158e-04 5.835089171374899797e-01
4.284967633333332812e-04 3.625674233697600002e-01
4.262358866666666438e-04 3.704529519732199794e-01
4.256927266666667023e-04 2.645950260213200123e-01
4.242360466666666606e-04 3.698246977524199952e-01
4.170626566666666259e-04 2.960505957328999904e-01
4.127997133333333635e-04 1.669571399014299906e-01
4.127729666666666328e-04 2.919455365748599984e-01
4.068654299999999776e-04 3.610200108505899896e-01
4.035701433333332803e-04 3.572808813023600205e-01
3.965272666666667012e-04 2.876140969119500013e-01
3.962550999999999595e-04 3.624237928319700153e-01
3.956865733333333568e-04 3.067541617563199763e-01
3.947594533333332809e-04 3.421372827124800065e-01
3.947341899999999917e-04 3.561128279429899846e-01
3.943833633333333039e-04 5.071938209208100012e-01
3.903351333333333157e-04 3.230388856304000078e-01
3.893357866666666343e-04 4.297072768506899898e-01
3.889322699999999875e-04 2.606348714789299970e-01
3.868075899999999447e-04 2.923863950978199955e-01
3.807075066666666696e-04 4.267108044851899984e-01
3.784756066666666342e-04 3.069840471854700104e-01
3.783112000000000042e-04 3.359110340040700193e-01
3.773145266666666172e-04 5.115155487810999491e-01
3.731761533333333007e-04 3.164595099483499818e-01
3.719466266666666444e-04 3.511257719079299844e-01
3.713223133333333394e-04 3.418037056118299888e-01
3.700507500000000077e-04 3.343833940775500224e-01
3.668182166666666879e-04 2.169322584210000016e-01
3.647767933333333039e-04 3.276140041301099926e-01
3.634551066666667058e-04 4.376907997641000247e-01
3.623760900000000482e-04 3.491130087953899785e-01
3.599433733333333701e-04 3.425614326502299800e-01
3.552136966666666318e-04 2.291672711287900122e-01
3.551932166666666628e-04 3.763608015123700024e-01
3.546828899999999573e-04 5.205800959556700080e-01
3.545637399999999840e-04 3.589252487361300203e-01
3.539321233333332910e-04 4.845356537712899869e-02
3.514804099999999771e-04 5.781006302813900266e-01
3.500679133333333554e-04 3.622503326179299932e-01
3.475215033333333412e-04 4.727987667625699886e-01
3.472531299999999724e-04 4.802831081611799724e-01
3.411103766666667074e-04 2.400430864840900069e-01
3.410211866666666074e-04 4.623462530896300104e-01
3.400891433333333371e-04 4.722035072109599940e-01
3.385436433333332889e-04 3.652307863370100049e-01
3.367070166666666364e-04 3.260770197460000075e-01
3.365448766666666509e-04 3.370185891483600260e-01
3.361548399999999713e-04 1.407250814063200073e-01
3.360480733333333077e-04 4.199223847961899847e-01
3.359663333333333629e-04 1.862658186241500091e-01
3.347147533333333304e-04 2.438235244185499861e-01
3.336243433333333105e-04 2.193025453947599901e-01
3.321830236666666633e-04 6.261421978685399736e-01
3.314290489999999678e-04 1.921069561759400079e-01
3.302151006666666482e-04 3.605235064030399839e-01
3.299589713333333065e-04 2.397188039674799931e-01
3.288819216666666496e-04 4.897148181945900070e-01
3.278454733333333601e-04 2.415092836455199898e-01
3.266590553333333243e-04 2.296207460989299898e-01
3.265351686666666557e-04 3.171885618167800125e-01
3.264750796666666629e-04 4.403258182795600217e-01
3.261112813333333338e-04 3.479337637239099945e-01
3.259608463333333065e-04 2.991808878860999776e-01
3.237533349999999915e-04 3.786493712443099735e-01
3.231681150000000080e-04 2.988634426881500161e-01
3.215645736666666735e-04 3.024092911424199892e-01
3.205649736666666230e-04 1.670888845661200051e-01
3.191639196666666805e-04 3.369579637635199965e-01
3.188064473333332817e-04 4.837408635857299855e-01
3.184252819999999588e-04 2.555482928900499884e-01
3.178996763333333188e-04 3.890571708726899836e-01
3.155380889999999969e-04 2.580429233020199997e-01
3.154617013333333212e-04 2.983761620118000057e-01
3.152856739999999641e-04 3.678509622042899774e-01
3.097469226666666603e-04 3.474490929607100265e-01
3.093828993333333087e-04 3.196655323823099915e-01
3.081661406666667000e-04 5.177496046889999981e-01
3.080309816666666734e-04 2.400721569006200040e-01
3.067737179999999891e-04 8.986250656932199821e-01
3.049448196666666526e-04 4.695437035750700261e-01
3.046681856666666292e-04 8.258346806071599489e-02
3.045853586666666369e-04 4.293270813845900258e-01
3.042841063333332949e-04 3.360036212876699735e-01
3.027986549999999951e-04 3.955506016376200140e-01
3.027656043333333546e-04 5.913904828100999822e-01
3.022021710000000259e-04 6.262673251810299546e-02
3.015035486666666821e-04 2.904014979605499813e-01
3.000837699999999927e-04 6.177698110287299649e-01
2.993225200000000142e-04 6.683784347632799883e-02
2.982849143333333357e-04 3.078944105011899857e-01
2.981551889999999841e-04 3.234795677609900166e-01
2.941462826666666700e-04 2.958627005905200003e-01
2.937690943333333394e-04 2.686452816455299764e-01
2.895338109999999790e-04 2.184202167654299975e-01
2.887002696666666796e-04 8.824927632782899600e-01
2.872461983333333252e-04 4.189706535522200181e-01
2.866918003333333484e-04 2.708159331282499749e-01
2.859556220000000174e-04 3.748539619857900185e-01
2.857239733333333536e-04 6.119964386746199470e-01
2.835934923333332885e-04 3.282842960789300046e-01
2.807058603333333459e-04 8.361812056595000486e-01
2.806727446666666399e-04 3.247343109770799985e-01
2.794322086666666590e-04 3.148205878496799781e-01
2.783382449999999872e-04 3.781367251227000237e-01
2.773194820000000177e-04 2.378437567281999898e-01
2.721996453333333076e-04 3.557425577008099804e-01
2.720425293333333049e-04 3.875296800583999945e-01
2.716885896666666419e-04 3.922888782769000104e-01
2.713624380000000200e-04 4.853530977578700001e-01
2.712396939999999878e-04 3.803401365797799971e-01
2.707886910000000002e-04 2.966905706556899891e-01
2.690024666666666377e-04 4.922238730453700195e-01
2.682654639999999964e-04 2.560302446823000122e-01
2.639429876666666338e-04 4.058814077419399813e-01
2.636606986666666552e-04 3.379571864392800218e-01
2.636197923333333140e-04 6.095769753917099631e-01
2.627808276666666496e-04 3.627377598004700165e-01
2.616876233333333308e-04 3.998229677583700070e-01
2.588808376666666233e-04 4.888711076470300121e-01
2.587014446666666763e-04 3.735946133352600063e-01
2.586660509999999654e-04 3.281154055254700275e-01
2.583209316666666461e-04 3.485233208414599826e-01
2.578804706666666560e-04 3.011353757783900020e-01
2.571845346666666631e-04 5.553204659201399496e-01
2.562847729999999618e-04 4.809749804277499985e-01
2.552570823333333468e-04 3.252422438494799971e-04
2.550366536666666818e-04 3.311942322219699752e-01
2.545914056666666292e-04 3.984691208514700156e-01
2.543423093333333201e-04 7.964043901190099861e-01
2.536876919999999985e-04 3.727914713536399915e-01
2.531609386666666879e-04 2.752310211247600003e-01
2.524809753333333252e-04 2.157119315927999992e-01
2.516821336666666908e-04 3.674134463188900024e-01
2.516590523333333564e-04 3.310590327306500158e-01
2.511429766666666919e-04 3.728994478918499778e-01
2.497413803333333425e-04 5.359025106580099784e-01
2.494457593333333474e-04 4.022767628501099924e-01
2.492247216666666765e-04 2.635656095647900266e-01
2.483262373333333184e-04 4.771755315182399926e-01
2.471251119999999892e-04 5.051449900351799860e-01
2.470385429999999872e-04 2.332576736864800104e-01
2.457115776666666911e-04 2.876352785633000120e-01
2.435486573333333336e-04 2.769041578416799876e-01
2.432915493333333236e-04 3.210042525431600069e-01
2.417480436666666539e-04 3.740409217510000106e-01
2.407207480000000054e-04 4.038499012481199801e-01
2.390758546666666459e-04 4.635261450584099996e-01
2.388833266666666542e-04 5.197497025088500255e-02
2.379106099999999790e-04 3.868696815350999851e-01
2.376248939999999789e-04 1.785582660088000095e-01
2.366489583333333184e-04 1.087010054401500031e-01
2.361707589999999864e-04 3.628925154192100266e-01
2.359255239999999952e-04 2.747165167529900254e-01
2.357646683333333249e-04 3.058926659321499764e-01
2.349967703333333475e-04 2.747682668618199875e-01
2.349430619999999862e-04 1.410589732338999869e-01
2.347724683333333312e-04 2.855218992197400274e-01
2.331437930000000030e-04 3.201191253421600269e-01
2.308774696666666341e-04 4.105577122314699734e-01
2.306807543333333260e-04 3.620041353472899792e-01
2.297293659999999967e-04 6.762217225526599707e-02
2.288237609999999825e-04 2.627950607035600128e-01
2.285017626666666502e-04 9.645042871453599620e-01
2.279120270000000099e-04 3.113408817487399727e-01
2.275050126666666500e-04 3.657529715674600057e-01
2.259314693333333351e-04 3.115512446839400207e-01
2.257867903333333202e-04 5.048348307481500541e-01
2.250694149999999912e-04 8.003899131367000486e-01
2.250482176666666640e-04 5.299462613212200246e-01
2.233337793333333386e-04 3.520847072846899906e-01
2.232722093333333276e-04 1.701300435220199914e-01
2.226199716666666870e-04 3.233908732471599823e-01
2.219872256666666828e-04 4.783704451159400128e-01
2.218922456666666792e-04 2.737460587855399807e-01
2.216759003333333125e-04 3.555518273957700148e-01
2.214183033333333320e-04 3.498266508766800231e-01
2.212561893333333239e-04 2.008094566900300026e-01
2.207342763333333224e-04 2.804918613374299818e-01
2.191391483333333316e-04 3.880028036111199952e-01
2.189842040000000007e-04 2.079838985113199867e-01
2.188710313333333199e-04 3.804453974197999910e-01
2.186564016666666852e-04 3.637090228594799801e-01
2.182852846666666780e-04 9.187456635208900158e-02
2.176875976666666640e-04 3.728109860002500053e-03
2.171889859999999851e-04 3.323666979986599768e-01
2.159910076666666850e-04 9.906738858401700210e-01
2.158650569999999696e-04 5.526188307681499934e-01
2.156361813333333114e-04 1.348860819796499910e-01
2.154535626666666758e-04 3.183797762873499804e-01
2.153255580000000091e-04 3.202778592195399954e-01
2.142134829999999847e-04 2.707345192289999924e-01
2.141108473333333485e-04 4.937132220714500197e-01
2.140296429999999990e-04 2.771513278856099771e-01
2.136178633333333284e-04 3.596512395195700096e-01
2.118193926666666509e-04 4.602944370479399860e-01
2.109587153333333342e-04 2.825748795980699835e-01
2.107394500000000072e-04 1.876484632259700081e-01
2.105661776666666735e-04 4.006972428713300172e-01
2.101439663333333225e-04 3.114476424034700042e-01
2.095970023333333209e-04 7.551184912120799675e-01
2.093401450000000150e-04 2.812123241572799803e-01
2.092969899999999844e-04 4.242306644358300183e-01
2.069104303333333219e-04 3.720858148764599749e-01
2.058661956666666770e-04 3.043268890172899921e-01
2.037892246666666554e-04 4.521170730703499840e-01
2.033339506666666577e-04 3.729297160029599878e-01
2.018237529999999816e-04 3.716839806663699841e-01
2.010207599999999954e-04 3.593441432565899762e-01
2.008204733333333490e-04 1.460594650948200124e-01
2.007121573333333448e-04 3.950482876699700219e-01
2.001315306666666546e-04 2.270036167015699879e-01
1.996894949999999654e-04 3.585835119498699819e-01
1.992940843333333462e-04 4.413504976312799810e-01
1.990064183333333046e-04 8.103749885387599716e-02
1.983012983333333088e-04 2.654289659806099988e-01
1.980404086666666635e-04 4.969262529438699949e-01
1.978267909999999966e-04 2.135701668344600068e-01
1.977112909999999941e-04 3.332324023416800007e-01
1.963813633333333386e-04 3.474715424603900260e-01
1.963222270000000095e-04 3.203334272860700049e-01
1.955904203333333415e-04 3.270535849190199795e-01
1.954406383333333341e-04 2.793131687692200216e-01
1.944191646666666511e-04 3.170627943902600276e-01
1.937797033333333490e-04 2.513108500915700039e-01
1.935538813333333348e-04 3.946317829451900239e-01
1.933112446666666667e-04 4.448247976469700271e-01
1.923934533333333417e-04 2.213931779403300049e-01
1.911445823333333266e-04 2.807843857535000098e-01
1.903072943333333062e-04 3.654250431103799879e-01
1.902608386666666698e-04 3.068988286900499740e-01
1.902534333333333371e-04 9.205568967728899876e-01
1.900079479999999918e-04 1.353292672655500017e-01
1.898580473333333222e-04 5.877637113993300355e-01
1.892167313333333284e-04 3.532114656288899979e-01
1.891193253333333421e-04 2.972162589221399864e-02
1.888832499999999910e-04 3.568210540244100004e-01
1.882299686666666437e-04 0.000000000000000000e+00
1.874881480000000096e-04 3.961292751487899833e-01
1.869898869999999877e-04 3.299485464287100212e-01
1.869150946666666585e-04 3.223997186959500216e-01
1.854486840000000084e-04 6.877060142064499448e-01
1.854160763333333325e-04 1.259918454112700092e-01
1.845846390000000013e-04 1.818488995747500059e-01
1.842964290000000192e-04 4.908318777140299738e-01
1.841403433333333166e-04 1.942567814997399889e-01
1.837539889999999926e-04 3.277941063596300220e-01
1.834276380000000027e-04 3.716975722416400174e-01
1.832995686666666747e-04 3.821710498188199967e-01
1.830371796666666517e-04 2.035649439286399964e-01
1.825146203333333336e-04 3.345326080674499991e-01
1.824207250000000084e-04 1.472103531316699965e-01
1.817913203333333129e-04 4.772368600672600158e-01
1.810429099999999881e-04 1.906416153198000063e-01
1.807847173333333268e-04 2.723584819615200159e-01
1.805499833333333072e-04 8.694736636409799990e-01
1.800327689999999903e-04 2.812773187528799790e-01
1.797965280000000021e-04 4.147762100754600056e-01
1.796259699999999888e-04 2.360083160756500098e-01
1.789468196666666572e-04 3.986292669135599875e-01
1.774972559999999917e-04 3.109246407487299968e-01
1.767712210000000033e-04 1.955038949272600024e-01
1.762790520000000064e-04 2.588593692962000148e-01
1.760293589999999933e-04 3.424546323817300175e-01
1.759137776666666662e-04 1.525446507277999908e-01
1.749470126666666562e-04 2.262899450026200077e-01
1.746181933333333387e-04 2.974972852879400054e-01
1.742248273333333296e-04 2.975740462888700200e-01
1.738846323333333361e-04 5.510571576997600474e-01
1.738599833333333018e-04 3.386039058852700068e-01
1.737999946666666390e-04 3.607532053795899918e-01
1.737273496666666731e-04 4.222646363336199915e-01
1.733542446666666678e-04 2.531921266268600257e-01
1.729501486666666535e-04 2.791737125907299832e-01
1.722258419999999951e-04 5.801376920236499535e-01
1.718196999999999975e-04 2.867933607199100177e-01
1.710240323333333114e-04 4.365800147701299760e-01
1.709261219999999831e-04 5.848596714265099639e-01
1.706217973333333418e-04 4.534777689215199747e-01
1.703181896666666815e-04 1.900346314275699888e-01
1.698524103333333239e-04 3.588677528293299779e-01
1.689921696666666457e-04 4.673919889157699958e-01
1.683605643333333131e-04 3.313273913697499795e-01
1.682835746666666848e-04 3.510085442599299999e-01
1.680340623333333573e-04 2.825017839757800187e-01
1.676979549999999962e-04 6.164966251017800491e-01
1.673581069999999715e-04 2.806249891645800076e-01
1.671597376666666859e-04 1.910950292853400012e-01
1.663835253333333217e-04 3.523447530090699775e-01
1.652701510000000149e-04 8.008257882499000280e-01
1.651647889999999978e-04 3.948981002694900155e-01
1.646573806666666649e-04 4.212222211005899886e-01
1.644459990000000081e-04 4.711491736102900174e-01
1.644090959999999866e-04 1.532096720715800109e-01
1.642923139999999838e-04 2.520250155133499925e-01
1.637266056666666653e-04 3.500997131342999946e-01
1.617552563333333018e-04 3.792133782972699763e-01
1.614770936666666665e-04 3.286231544190599818e-01
1.613096503333333244e-04 3.815001768226700118e-01
1.611573743333333079e-04 4.992400689720299933e-01
1.607338046666666664e-04 9.049191060879899773e-01
1.605632523333333061e-04 4.667754792289299792e-01
1.605032086666666462e-04 7.028541508901100521e-01
1.587612766666666748e-04 3.243694262190600086e-01
1.584444760000000118e-04 3.201509581673899762e-01
1.581215026666666723e-04 1.859294592222200115e-01
1.575140659999999903e-04 5.903378347404399928e-01
1.574933276666666451e-04 4.829496302038699951e-01
1.570533976666666745e-04 3.166366857619299924e-01
1.569776653333333338e-04 3.410326759677599906e-01
1.554932093333333384e-04 2.726168849761499979e-01
1.554344559999999698e-04 3.931650854889099933e-01
1.538457673333333228e-04 4.865144200477899972e-01
1.535749330000000027e-04 2.157545146931300062e-01
1.535015693333333325e-04 3.118787865326099751e-01
1.532300503333333349e-04 3.156778453790800021e-01
1.531886903333333418e-04 3.038700679898200252e-01
1.529215650000000006e-04 5.668809579371499874e-01
1.525092230000000030e-04 3.239491169305199758e-01
1.521959343333333201e-04 3.539262051253699859e-01
1.511394229999999945e-04 3.707475125298499985e-01
1.510917969999999941e-04 3.656883779630999975e-01
1.505696006666666620e-04 2.096639795261900086e-01
1.505396439999999913e-04 4.407046127714199790e-01
1.501815049999999786e-04 3.450077844381300163e-01
1.499391056666666622e-04 1.959183319018799885e-01
1.498955899999999876e-04 3.111884026133600045e-01
1.492944849999999974e-04 2.908480238777900184e-01
1.489203766666666654e-04 2.715240219811900224e-01
1.487736799999999867e-04 3.844554309409299875e-01
1.485032803333333402e-04 4.903270305461799872e-01
1.477623316666666642e-04 6.470156692320000458e-01
1.474460366666666621e-04 3.092064742301000035e-01
1.473774809999999977e-04 2.577203041776099934e-01
1.472188043333333483e-04 5.146736743032399586e-01
1.469769200000000070e-04 2.518688453937000249e-01
1.469086079999999933e-04 3.370183121314400121e-01
1.465007429999999958e-04 5.055745570217899942e-01
1.459762389999999933e-04 2.260830214830999996e-01
1.456999433333333246e-04 3.075030548582100010e-01
1.454154986666666646e-04 2.873449577958699930e-01
1.450486099999999997e-04 4.730110035628399823e-01
1.444331346666666706e-04 4.057821136522800076e-01
1.438577749999999950e-04 3.255035523122800090e-01
1.438093653333333331e-04 4.492153954376900127e-01
1.435125466666666504e-04 7.811401677711700131e-01
1.434308103333333125e-04 1.324644104480499907e-01
1.430238243333333264e-04 3.681768365078499916e-01
1.428319663333333408e-04 1.770514401460399900e-01
1.426026086666666570e-04 3.004134496598599990e-01
1.419115733333333276e-04 4.326344186262299774e-01
1.415158683333333134e-04 3.423673059875400049e-01
1.408250019999999862e-04 1.682613001093999916e-01
1.400343950000000018e-04 4.674464623270400132e-01
1.398834799999999952e-04 6.315620330387400339e-01
1.396320493333333380e-04 3.387496005504500030e-01
1.392849263333333261e-04 3.265794926518399977e-01
1.388592976666666720e-04 2.341757362855000080e-01
1.388034620000000029e-04 1.167148243011100067e-01
1.387236146666666792e-04 1.868723663580300065e-01
1.382329710000000102e-04 3.764910715232500094e-01
1.381916616666666801e-04 3.257914801794499771e-01
1.381020623333333193e-04 2.705703094189699787e-01
1.373620203333333282e-04 6.383634531887200092e-01
1.369278913333333257e-04 5.031783403327899640e-01
1.364119363333333155e-04 3.108697728049700237e-01
1.363514016666666660e-04 2.893232585018100100e-01
1.360936116666666706e-04 3.069653919353300120e-01
1.354526286666666744e-04 5.010130417423700466e-01
1.353488606666666577e-04 3.359866281215699857e-01
1.351411463333333351e-04 2.295465296654499998e-01
1.349623336666666703e-04 3.820165286814600214e-01
1.345148523333333269e-04 3.331042522743200007e-01
1.345110786666666597e-04 4.640097572806600179e-01
1.341983036666666599e-04 4.058950819229399931e-01
1.341535399999999848e-04 4.395376293541299884e-01
1.338545273333333410e-04 5.080818060880000209e-01
1.338155440000000137e-04 3.962281024813399943e-01
1.334923356666666645e-04 3.240646292764199909e-01
1.334425960000000045e-04 2.477428292348100025e-01
