T:,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000
qcvz:,-7.022,-6.899,-6.632,-6.522,-6.437,-6.4,-6.447,-6.558,-6.729,-6.992,-7.238,-7.508,-7.857,-8.28,-8.862,-9.669,-10.679,-11.807,-12.116,-12.23,-12.366,-12.502,-12.639,-12.82
3,5.261,5.271,5.401,5.434,5.451,5.438,5.371,5.261,5.116,4.917,4.733,4.536,4.271,3.932,3.553,3.017,2.375,1.629,1.417,1.336,1.242,1.146,1.047,0.921
4,5.153,5.235,5.376,5.409,5.426,5.412,5.345,5.235,5.089,4.884,4.684,4.467,4.188,3.863,3.498,2.964,2.305,1.521,1.301,1.219,1.122,1.023,0.924,0.792
5,4.928,5.022,5.256,5.331,5.383,5.386,5.317,5.196,5.033,4.809,4.611,4.406,4.146,3.833,3.467,2.923,2.243,1.445,1.224,1.143,1.046,0.948,0.849,0.721
6,5.005,5.029,5.183,5.245,5.295,5.307,5.249,5.139,4.99,4.783,4.599,4.405,4.151,3.836,3.465,2.911,2.238,1.491,1.282,1.202,1.109,1.015,0.917,0.794
7,5.035,5.057,5.197,5.239,5.265,5.262,5.203,5.1,4.96,4.763,4.583,4.39,4.135,3.817,3.442,2.893,2.246,1.509,1.3,1.22,1.128,1.033,0.936,0.812
8,5.056,5.077,5.215,5.254,5.277,5.269,5.207,5.102,4.961,4.764,4.583,4.389,4.133,3.811,3.434,2.895,2.253,1.512,1.303,1.223,1.13,1.035,0.937,0.812
9,5.031,5.053,5.193,5.233,5.256,5.248,5.185,5.079,4.938,4.741,4.56,4.367,4.108,3.783,3.408,2.872,2.228,1.476,1.263,1.184,1.089,0.993,0.896,0.767
10,5.075,5.095,5.232,5.27,5.291,5.281,5.217,5.11,4.967,4.77,4.587,4.39,4.123,3.793,3.418,2.88,2.222,1.434,1.213,1.133,1.035,0.938,0.84,0.706
11,5.045,5.077,5.216,5.254,5.276,5.267,5.203,5.096,4.953,4.755,4.569,4.365,4.092,3.757,3.378,2.834,2.151,1.366,1.153,1.074,0.979,0.884,0.788,0.66
12,4.988,5.066,5.241,5.279,5.3,5.289,5.224,5.116,4.971,4.766,4.571,4.358,4.067,3.728,3.35,2.801,2.127,1.355,1.14,1.06,0.964,0.868,0.771,0.638
13,4.871,4.962,5.198,5.258,5.286,5.277,5.211,5.101,4.95,4.735,4.526,4.295,4.008,3.683,3.308,2.765,2.093,1.289,1.069,0.989,0.892,0.795,0.698,0.567
14,4.838,4.913,5.146,5.238,5.283,5.283,5.217,5.102,4.943,4.701,4.484,4.268,3.996,3.674,3.3,2.753,2.063,1.278,1.063,0.984,0.889,0.793,0.696,0.567
15,4.742,4.845,5.064,5.139,5.204,5.224,5.162,5.039,4.869,4.64,4.44,4.227,3.953,3.637,3.262,2.711,2.033,1.261,1.047,0.968,0.872,0.777,0.68,0.55
16,4.714,4.795,5.039,5.118,5.167,5.176,5.116,5.003,4.848,4.625,4.418,4.204,3.94,3.631,3.257,2.71,2.043,1.274,1.062,0.983,0.89,0.797,0.701,0.577
17,4.663,4.74,4.954,5.041,5.109,5.124,5.066,4.954,4.794,4.564,4.367,4.167,3.914,3.61,3.236,2.693,2.026,1.276,1.07,0.993,0.902,0.811,0.716,0.595
18,4.643,4.692,4.893,4.968,5.023,5.042,4.988,4.879,4.726,4.515,4.329,4.137,3.889,3.588,3.213,2.668,2.007,1.273,1.069,0.992,0.901,0.81,0.715,0.593
19,4.709,4.749,4.92,4.99,5.04,5.052,4.997,4.893,4.749,4.546,4.365,4.174,3.927,3.622,3.244,2.698,2.049,1.311,1.104,1.027,0.935,0.842,0.747,0.622
20,4.747,4.784,4.943,5.0,5.044,5.054,5.0,4.899,4.759,4.56,4.382,4.192,3.944,3.635,3.254,2.712,2.065,1.308,1.095,1.018,0.922,0.828,0.732,0.601
21,4.726,4.765,4.922,4.975,5.012,5.018,4.965,4.867,4.73,4.535,4.358,4.17,3.92,3.608,3.226,2.686,2.029,1.251,1.039,0.962,0.868,0.774,0.68,0.553
22,4.731,4.771,4.928,4.979,5.013,5.016,4.962,4.864,4.728,4.535,4.358,4.168,3.914,3.598,3.213,2.67,1.999,1.233,1.024,0.947,0.853,0.76,0.665,0.537
