T:,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000
qcvz:,-6.981,-7.467,-8.918,-9.465,-9.836,-10.153,-10.65,-11.603,-13.203,-15.023,-15.273,-15.47,-15.7,-17.326,-17.28,-17.235,-17.171,-17.129,-17.088,-17.048,-17.03,-16.991,-16.953,-16.937,-16.9,-16.885
2,5.292,4.54,3.494,3.047,2.777,2.583,2.261,1.648,0.578,-0.939,-1.155,-1.322,-1.513,-4.289,-3.755,-3.34,-2.971,-2.764,-2.623,-2.529,-2.487,-2.438,-2.403,-2.391,-2.368,-2.362
3,5.199,4.476,3.296,2.891,2.64,2.454,2.127,1.459,0.27,-1.31,-1.494,-1.637,-1.801,-2.802,-2.776,-2.753,-2.717,-2.698,-2.68,-2.663,-2.66,-2.644,-2.628,-2.627,-2.612,-2.611
4,4.985,4.343,3.248,2.851,2.594,2.398,2.054,1.355,0.256,-0.956,-1.132,-1.272,-1.436,-2.596,-2.514,-2.453,-2.39,-2.355,-2.327,-2.303,-2.296,-2.277,-2.259,-2.256,-2.24,-2.237
5,4.98,4.299,3.282,2.884,2.618,2.409,2.072,1.451,0.417,-0.811,-0.994,-1.142,-1.326,-2.954,-2.877,-2.786,-2.659,-2.57,-2.496,-2.44,-2.414,-2.378,-2.347,-2.334,-2.305,-2.289
6,5.054,4.371,3.362,2.953,2.685,2.486,2.162,1.549,0.485,-0.875,-1.073,-1.235,-1.442,-3.05,-3.013,-2.973,-2.908,-2.85,-2.781,-2.706,-2.655,-2.582,-2.518,-2.485,-2.439,-2.418
7,5.074,4.404,3.373,2.956,2.694,2.503,2.182,1.554,0.405,-1.095,-1.289,-1.441,-1.622,-3.132,-3.098,-3.069,-3.021,-2.983,-2.936,-2.875,-2.828,-2.747,-2.666,-2.618,-2.553,-2.521
8,5.085,4.427,3.347,2.9,2.637,2.461,2.141,1.465,0.25,-1.155,-1.354,-1.508,-1.69,-3.217,-3.177,-3.146,-3.102,-3.075,-3.044,-3.008,-2.981,-2.921,-2.845,-2.79,-2.704,-2.654
9,5.063,4.415,3.216,2.775,2.519,2.339,2.011,1.346,0.197,-1.273,-1.478,-1.637,-1.83,-3.36,-3.291,-3.245,-3.193,-3.165,-3.139,-3.115,-3.105,-3.074,-3.038,-3.013,-2.956,-2.915
10,5.044,4.413,3.183,2.768,2.514,2.328,2.003,1.347,0.116,-1.342,-1.533,-1.686,-1.879,-3.562,-3.413,-3.323,-3.246,-3.207,-3.177,-3.152,-3.144,-3.121,-3.096,-3.083,-3.047,-3.021
11,4.956,4.327,3.129,2.703,2.453,2.276,1.946,1.245,0.042,-1.397,-1.59,-1.745,-1.947,-3.34,-3.314,-3.29,-3.255,-3.235,-3.217,-3.2,-3.196,-3.178,-3.16,-3.155,-3.13,-3.116
