T:,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000
qcvz:,-7.782,-7.66,-7.392,-7.26,-7.153,-7.007,-6.968,-6.992,-7.098,-7.231,-7.391,-7.53,-7.684,-7.934,-8.19,-8.563,-9.118,-9.703,-10.467,-11.016,-11.152,-11.244,-11.36,-11.476
1,4.104,4.075,4.214,4.239,4.24,4.293,4.256,4.173,4.045,3.912,3.768,3.647,3.521,3.331,3.14,2.866,2.422,2.024,1.521,1.173,1.082,1.019,0.94,0.86
3,4.768,4.754,4.917,4.954,4.968,5.036,5.001,4.919,4.781,4.641,4.493,4.372,4.248,4.064,3.881,3.623,3.222,2.808,2.28,1.939,1.853,1.794,1.721,1.646
4,4.612,4.72,4.889,4.928,4.944,5.013,4.98,4.899,4.761,4.62,4.473,4.351,4.227,4.038,3.836,3.539,3.129,2.742,2.224,1.878,1.792,1.735,1.661,1.587
5,4.322,4.393,4.697,4.833,4.94,5.027,4.994,4.912,4.77,4.621,4.457,4.317,4.172,3.956,3.75,3.473,3.091,2.709,2.18,1.818,1.73,1.671,1.595,1.519
6,4.431,4.43,4.598,4.665,4.766,4.927,4.934,4.863,4.704,4.547,4.385,4.253,4.12,3.924,3.737,3.478,3.103,2.714,2.171,1.803,1.713,1.652,1.575,1.497
7,4.463,4.465,4.631,4.678,4.704,4.791,4.787,4.726,4.592,4.457,4.316,4.199,4.078,3.896,3.716,3.461,3.082,2.687,2.146,1.794,1.707,1.647,1.573,1.498
8,4.484,4.487,4.655,4.702,4.727,4.801,4.78,4.712,4.585,4.454,4.314,4.198,4.078,3.897,3.717,3.461,3.079,2.679,2.151,1.808,1.722,1.663,1.59,1.515
9,4.448,4.454,4.623,4.672,4.698,4.773,4.752,4.683,4.558,4.427,4.287,4.171,4.051,3.87,3.69,3.434,3.044,2.645,2.124,1.782,1.697,1.639,1.567,1.493
