T:,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000
qcvz:,-8.607,-8.462,-8.151,-8.019,-7.89,-7.701,-7.661,-7.707,-7.857,-8.055,-8.258,-8.441,-8.681,-8.953,-9.296,-9.734,-10.355,-11.07,-11.878,-12.709,-12.975,-13.068,-13.161,-13.277
3,3.944,3.981,4.15,4.2,4.249,4.331,4.314,4.236,4.097,3.934,3.773,3.629,3.448,3.227,2.938,2.639,2.216,1.769,1.253,0.703,0.522,0.457,0.392,0.311
4,3.543,3.719,3.989,4.128,4.215,4.306,4.288,4.21,4.068,3.895,3.713,3.551,3.348,3.124,2.852,2.569,2.152,1.697,1.16,0.581,0.393,0.328,0.262,0.18
5,3.563,3.612,3.809,3.904,4.023,4.18,4.189,4.119,3.968,3.787,3.612,3.466,3.281,3.076,2.816,2.534,2.111,1.643,1.093,0.511,0.327,0.261,0.195,0.114
6,3.666,3.713,3.894,3.953,4.012,4.115,4.118,4.056,3.922,3.76,3.602,3.466,3.29,3.087,2.825,2.54,2.11,1.641,1.115,0.572,0.395,0.33,0.264,0.185
7,3.697,3.743,3.924,3.982,4.038,4.129,4.12,4.049,3.916,3.757,3.6,3.462,3.286,3.081,2.817,2.528,2.099,1.644,1.13,0.589,0.412,0.347,0.282,0.203
8,3.719,3.765,3.945,4.002,4.057,4.147,4.135,4.062,3.927,3.768,3.61,3.47,3.293,3.086,2.817,2.524,2.099,1.649,1.133,0.588,0.409,0.344,0.279,0.2
9,3.689,3.738,3.92,3.978,4.034,4.125,4.114,4.041,3.906,3.747,3.589,3.449,3.272,3.061,2.786,2.493,2.068,1.617,1.097,0.538,0.354,0.291,0.227,0.146
10,3.631,3.751,3.964,4.021,4.075,4.164,4.15,4.076,3.94,3.779,3.62,3.477,3.291,3.071,2.79,2.49,2.061,1.602,1.063,0.476,0.288,0.226,0.162,0.08
11,3.481,3.617,3.91,3.997,4.057,4.148,4.135,4.061,3.925,3.763,3.598,3.448,3.255,3.025,2.729,2.425,1.993,1.528,0.988,0.424,0.242,0.18,0.116,0.036
12,3.429,3.543,3.84,3.959,4.055,4.171,4.159,4.083,3.941,3.768,3.592,3.434,3.218,2.975,2.691,2.397,1.969,1.51,0.979,0.405,0.216,0.154,0.091,0.009
13,3.336,3.461,3.738,3.84,3.962,4.122,4.124,4.051,3.902,3.715,3.518,3.351,3.147,2.926,2.653,2.361,1.934,1.471,0.923,0.334,0.148,0.085,0.022,-0.06
14,3.284,3.399,3.703,3.808,3.906,4.063,4.088,4.02,3.855,3.66,3.48,3.329,3.133,2.908,2.635,2.344,1.915,1.445,0.903,0.335,0.151,0.088,0.024,-0.056
