T:,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000
qcvz:,-4.156,-4.144,-4.117,-4.095,-4.12,-4.169,-4.301,-4.518,-4.816,-5.205,-5.751,-6.538,-7.729,-9.56,-10.619,-10.84,-11.091,-11.394,-11.701,-12.097,-12.646,-13.215,-13.526,-13.707
1,7.051,6.982,6.957,6.934,6.888,6.825,6.711,6.538,6.318,6.04,5.638,5.084,4.298,3.088,2.359,2.197,2.015,1.802,1.579,1.305,0.954,0.594,0.379,0.248
3,7.638,7.578,7.559,7.541,7.499,7.441,7.331,7.162,6.946,6.672,6.282,5.73,4.95,3.759,3.04,2.882,2.705,2.492,2.272,1.989,1.549,1.104,0.867,0.712
4,7.612,7.552,7.532,7.514,7.472,7.414,7.304,7.135,6.918,6.633,6.226,5.687,4.914,3.702,2.942,2.78,2.594,2.369,2.14,1.834,1.351,0.97,0.769,0.646
5,7.611,7.55,7.531,7.513,7.47,7.41,7.296,7.117,6.883,6.594,6.2,5.669,4.889,3.636,2.86,2.696,2.512,2.294,2.075,1.805,1.46,1.116,0.927,0.811
6,7.544,7.505,7.499,7.491,7.45,7.391,7.274,7.094,6.867,6.59,6.204,5.67,4.876,3.622,2.905,2.749,2.575,2.367,2.152,1.884,1.54,1.197,1.008,0.89
7,7.464,7.426,7.423,7.418,7.383,7.33,7.22,7.052,6.835,6.564,6.18,5.642,4.841,3.634,2.925,2.769,2.595,2.386,2.172,1.903,1.549,1.151,0.935,0.802
8,7.467,7.417,7.405,7.395,7.359,7.306,7.2,7.035,6.822,6.551,6.165,5.622,4.831,3.643,2.931,2.775,2.6,2.39,2.173,1.895,1.505,1.022,0.777,0.64
9,7.445,7.394,7.38,7.368,7.33,7.276,7.17,7.006,6.793,6.522,6.135,5.592,4.812,3.624,2.903,2.746,2.568,2.351,2.128,1.83,1.379,0.944,0.699,0.557
10,7.479,7.425,7.409,7.395,7.355,7.3,7.192,7.026,6.812,6.54,6.148,5.605,4.828,3.627,2.878,2.717,2.531,2.298,2.067,1.772,1.362,0.912,0.643,0.489
11,7.465,7.411,7.395,7.381,7.341,7.285,7.177,7.012,6.797,6.523,6.128,5.587,4.811,3.575,2.805,2.648,2.468,2.249,2.025,1.733,1.29,0.786,0.547,0.405
12,7.488,7.432,7.415,7.399,7.359,7.302,7.193,7.027,6.81,6.53,6.13,5.588,4.807,3.539,2.796,2.638,2.456,2.231,1.999,1.679,1.241,0.765,0.525,0.383
13,7.477,7.421,7.405,7.389,7.349,7.292,7.183,7.015,6.794,6.509,6.1,5.56,4.768,3.511,2.738,2.576,2.388,2.16,1.933,1.635,1.208,0.729,0.502,0.374
14,7.498,7.441,7.424,7.407,7.366,7.308,7.197,7.024,6.797,6.498,6.084,5.546,4.751,3.484,2.718,2.56,2.379,2.157,1.93,1.635,1.213,0.849,0.651,0.531
15,7.463,7.415,7.403,7.389,7.348,7.29,7.176,6.998,6.756,6.451,6.048,5.514,4.723,3.446,2.699,2.541,2.36,2.138,1.912,1.626,1.273,0.919,0.717,0.593
16,7.431,7.401,7.398,7.389,7.348,7.29,7.171,6.979,6.732,6.439,6.04,5.508,4.71,3.452,2.709,2.552,2.375,2.165,1.952,1.687,1.337,0.949,0.726,0.594
17,7.352,7.32,7.325,7.328,7.292,7.235,7.112,6.926,6.692,6.4,6.006,5.476,4.676,3.435,2.714,2.562,2.391,2.186,1.975,1.708,1.336,0.9,0.645,0.501
18,7.288,7.26,7.26,7.259,7.224,7.171,7.057,6.877,6.641,6.353,5.968,5.44,4.646,3.421,2.717,2.566,2.394,2.188,1.975,1.698,1.291,0.821,0.59,0.452
19,7.278,7.258,7.267,7.27,7.236,7.182,7.065,6.882,6.651,6.373,5.992,5.463,4.672,3.463,2.756,2.604,2.43,2.218,1.999,1.706,1.271,0.837,0.599,0.453
20,7.268,7.24,7.243,7.246,7.214,7.162,7.049,6.874,6.654,6.381,6.003,5.472,4.681,3.483,2.762,2.607,2.427,2.204,1.975,1.676,1.271,0.784,0.526,0.384
21,7.223,7.195,7.196,7.196,7.164,7.114,7.007,6.84,6.625,6.356,5.979,5.447,4.658,3.46,2.71,2.553,2.372,2.152,1.932,1.644,1.2,0.731,0.484,0.342
22,7.213,7.182,7.183,7.182,7.15,7.101,6.996,6.832,6.619,6.352,5.973,5.439,4.655,3.436,2.687,2.533,2.356,2.139,1.915,1.607,1.168,0.718,0.468,0.324
23,7.212,7.177,7.175,7.172,7.141,7.092,6.989,6.827,6.616,6.348,5.969,5.434,4.651,3.406,2.669,2.512,2.329,2.1,1.87,1.573,1.156,0.696,0.465,0.33
24,7.233,7.195,7.19,7.186,7.153,7.104,7.001,6.839,6.629,6.359,5.973,5.435,4.652,3.408,2.647,2.489,2.309,2.09,1.868,1.575,1.137,0.711,0.486,0.351
25,7.234,7.196,7.19,7.184,7.151,7.102,6.999,6.838,6.626,6.354,5.963,5.423,4.634,3.384,2.631,2.476,2.298,2.076,1.849,1.54,1.132,0.701,0.468,0.33
26,7.255,7.215,7.208,7.201,7.167,7.117,7.013,6.852,6.638,6.362,5.961,5.421,4.631,3.375,2.621,2.462,2.278,2.051,1.828,1.542,1.137,0.697,0.463,0.325
27,7.255,7.214,7.207,7.199,7.165,7.115,7.011,6.848,6.632,6.35,5.942,5.406,4.617,3.355,2.586,2.432,2.256,2.042,1.824,1.536,1.122,0.683,0.454,0.318
28,7.283,7.241,7.233,7.224,7.189,7.138,7.033,6.867,6.647,6.353,5.947,5.414,4.621,3.339,2.601,2.448,2.272,2.056,1.835,1.543,1.132,0.661,0.394,0.25
29,7.263,7.223,7.216,7.208,7.173,7.122,7.016,6.848,6.62,6.32,5.922,5.39,4.591,3.312,2.583,2.429,2.252,2.034,1.814,1.524,1.082,0.614,0.377,0.235
