T:,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000
qcvz:,-8.456,-8.551,-9.764,-10.203,-10.423,-10.674,-11.063,-11.669,-12.617,-13.982,-15.817,-16.014,-16.201,-16.458,-18.041,-17.997,-17.954,-17.89,-17.871,-17.83,-17.791,-17.752,-17.736,-17.698,-17.683,-17.646
2,4.078,3.573,2.642,2.282,2.103,1.908,1.641,1.246,0.634,-0.287,-1.808,-1.968,-2.12,-2.327,-4.952,-4.455,-4.071,-3.727,-3.577,-3.436,-3.337,-3.27,-3.241,-3.204,-3.191,-3.166
3,3.794,3.487,2.395,2.073,1.923,1.748,1.49,1.082,0.415,-0.605,-2.15,-2.293,-2.428,-2.609,-3.584,-3.557,-3.534,-3.498,-3.492,-3.474,-3.456,-3.439,-3.437,-3.422,-3.42,-3.406
4,3.666,3.281,2.334,2.034,1.884,1.706,1.438,1.01,0.327,-0.585,-1.798,-1.936,-2.068,-2.248,-3.384,-3.305,-3.244,-3.18,-3.161,-3.131,-3.105,-3.083,-3.077,-3.059,-3.055,-3.039
5,3.749,3.294,2.397,2.089,1.932,1.747,1.473,1.062,0.448,-0.431,-1.67,-1.813,-1.952,-2.156,-3.729,-3.649,-3.558,-3.436,-3.376,-3.303,-3.245,-3.201,-3.181,-3.15,-3.137,-3.107
6,3.816,3.378,2.484,2.171,2.004,1.815,1.547,1.148,0.535,-0.378,-1.745,-1.898,-2.049,-2.278,-3.832,-3.794,-3.753,-3.687,-3.653,-3.588,-3.517,-3.444,-3.4,-3.336,-3.302,-3.252
7,3.83,3.408,2.498,2.164,2.001,1.815,1.55,1.151,0.515,-0.484,-1.961,-2.107,-2.248,-2.446,-3.914,-3.881,-3.849,-3.799,-3.778,-3.732,-3.674,-3.604,-3.555,-3.478,-3.432,-3.367
8,3.836,3.428,2.459,2.098,1.927,1.738,1.472,1.062,0.378,-0.617,-2.02,-2.169,-2.312,-2.512,-4.004,-3.963,-3.93,-3.884,-3.871,-3.84,-3.802,-3.755,-3.718,-3.647,-3.596,-3.514
9,3.706,3.404,2.315,1.96,1.8,1.619,1.358,0.952,0.304,-0.67,-2.148,-2.302,-2.451,-2.666,-4.144,-4.077,-4.029,-3.976,-3.963,-3.936,-3.91,-3.883,-3.87,-3.835,-3.813,-3.76
10,3.652,3.369,2.285,1.954,1.796,1.617,1.358,0.954,0.291,-0.771,-2.204,-2.352,-2.497,-2.714,-4.324,-4.187,-4.102,-4.027,-4.005,-3.973,-3.947,-3.923,-3.916,-3.89,-3.879,-3.842
11,3.579,3.26,2.214,1.868,1.716,1.542,1.283,0.867,0.173,-0.826,-2.256,-2.405,-2.553,-2.78,-4.122,-4.095,-4.072,-4.035,-4.03,-4.011,-3.992,-3.975,-3.972,-3.953,-3.948,-3.923
12,3.508,3.23,2.155,1.835,1.687,1.513,1.253,0.842,0.179,-0.817,-2.237,-2.375,-2.507,-2.686,-3.698,-3.657,-3.624,-3.582,-3.573,-3.55,-3.53,-3.511,-3.507,-3.49,-3.487,-3.471
13,3.432,3.146,2.141,1.837,1.69,1.516,1.255,0.844,0.177,-0.81,-2.03,-2.166,-2.296,-2.476,-3.781,-3.722,-3.677,-3.621,-3.601,-3.561,-3.518,-3.469,-3.44,-3.39,-3.362,-3.319
14,3.412,3.118,2.173,1.876,1.729,1.553,1.286,0.868,0.21,-0.686,-1.954,-2.098,-2.239,-2.443,-3.893,-3.816,-3.755,-3.687,-3.662,-3.622,-3.581,-3.535,-3.506,-3.451,-3.418,-3.364
15,3.447,3.084,2.189,1.891,1.737,1.554,1.284,0.875,0.254,-0.648,-2.007,-2.159,-2.308,-2.527,-4.001,-3.905,-3.829,-3.748,-3.72,-3.68,-3.645,-3.611,-3.594,-3.558,-3.537,-3.494
16,3.496,3.112,2.238,1.926,1.767,1.583,1.318,0.919,0.297,-0.66,-2.086,-2.229,-2.368,-2.566,-4.119,-4.011,-3.913,-3.807,-3.766,-3.716,-3.675,-3.64,-3.624,-3.589,-3.569,-3.526
17,3.502,3.124,2.241,1.918,1.757,1.57,1.302,0.9,0.246,-0.758,-2.118,-2.265,-2.406,-2.608,-4.289,-4.231,-4.164,-4.061,-4.004,-3.922,-3.847,-3.782,-3.747,-3.696,-3.669,-3.619
18,3.492,3.124,2.214,1.866,1.695,1.504,1.236,0.827,0.169,-0.786,-2.237,-2.394,-2.546,-2.77,-4.362,-4.317,-4.265,-4.177,-4.124,-4.038,-3.952,-3.875,-3.834,-3.78,-3.756,-3.718
19,3.54,3.181,2.209,1.849,1.688,1.506,1.244,0.842,0.2,-0.804,-2.246,-2.395,-2.542,-2.762,-4.35,-4.316,-4.277,-4.205,-4.161,-4.078,-3.985,-3.896,-3.847,-3.784,-3.755,-3.714
20,3.505,3.208,2.182,1.847,1.689,1.508,1.247,0.843,0.172,-0.844,-2.236,-2.387,-2.535,-2.758,-3.885,-3.856,-3.83,-3.791,-3.785,-3.764,-3.745,-3.727,-3.723,-3.706,-3.703,-3.686
21,3.453,3.169,2.133,1.784,1.629,1.451,1.19,0.778,0.11,-0.866,-2.258,-2.396,-2.528,-2.709,-3.935,-3.902,-3.872,-3.826,-3.81,-3.775,-3.736,-3.693,-3.667,-3.622,-3.597,-3.555
22,3.406,3.134,2.081,1.753,1.603,1.429,1.168,0.759,0.101,-0.91,-2.239,-2.379,-2.514,-2.703,-3.966,-3.932,-3.9,-3.851,-3.832,-3.791,-3.745,-3.694,-3.664,-3.615,-3.59,-3.55
23,3.353,3.09,2.061,1.752,1.598,1.415,1.145,0.725,0.039,-0.923,-2.229,-2.373,-2.514,-2.712,-3.996,-3.962,-3.931,-3.885,-3.869,-3.832,-3.789,-3.74,-3.71,-3.659,-3.631,-3.587
24,3.325,3.076,2.076,1.73,1.562,1.37,1.095,0.678,0.034,-0.896,-2.237,-2.382,-2.524,-2.724,-3.994,-3.964,-3.937,-3.894,-3.881,-3.849,-3.81,-3.765,-3.736,-3.684,-3.654,-3.607
25,3.299,3.027,2.032,1.684,1.521,1.337,1.072,0.673,0.041,-0.907,-2.259,-2.406,-2.547,-2.746,-4.068,-4.021,-3.984,-3.933,-3.916,-3.878,-3.834,-3.782,-3.748,-3.691,-3.66,-3.613
26,3.335,3.021,2.022,1.69,1.531,1.351,1.091,0.693,0.055,-0.899,-2.239,-2.389,-2.535,-2.746,-4.148,-4.08,-4.027,-3.965,-3.943,-3.903,-3.861,-3.813,-3.783,-3.729,-3.699,-3.649
