T:,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000
qcvz:,-3.631,-3.641,-3.615,-3.595,-3.619,-3.669,-3.8,-4.015,-4.31,-4.697,-5.24,-6.045,-7.233,-9.062,-10.12,-10.341,-10.592,-10.895,-11.203,-11.599,-12.125,-12.694,-13.005,-13.186
1,7.434,7.333,7.299,7.272,7.22,7.155,7.037,6.865,6.642,6.363,5.986,5.388,4.603,3.406,2.685,2.527,2.348,2.132,1.913,1.632,1.27,0.909,0.713,0.593
3,8.172,8.07,8.036,8.009,7.957,7.893,7.775,7.606,7.385,7.11,6.744,6.19,5.39,4.217,3.523,3.373,3.202,2.993,2.779,2.496,2.085,1.577,1.299,1.159
4,8.151,8.049,8.016,7.989,7.936,7.873,7.755,7.586,7.366,7.09,6.708,6.142,5.363,4.183,3.461,3.304,3.123,2.895,2.658,2.342,1.905,1.348,1.111,0.991
5,8.164,8.06,8.026,7.998,7.945,7.881,7.763,7.592,7.365,7.067,6.674,6.129,5.352,4.126,3.363,3.201,3.014,2.779,2.538,2.23,1.839,1.457,1.269,1.157
6,8.216,8.108,8.071,8.042,7.985,7.918,7.792,7.6,7.354,7.055,6.68,6.143,5.353,4.093,3.351,3.199,3.027,2.819,2.608,2.333,1.95,1.557,1.372,1.262
7,8.082,8.007,7.991,7.976,7.924,7.857,7.723,7.529,7.297,7.016,6.652,6.113,5.31,4.076,3.385,3.237,3.068,2.862,2.652,2.376,1.986,1.577,1.369,1.239
8,7.988,7.918,7.907,7.897,7.852,7.793,7.668,7.489,7.27,6.997,6.635,6.09,5.282,4.094,3.408,3.26,3.092,2.886,2.675,2.397,1.992,1.533,1.289,1.131
9,7.943,7.862,7.843,7.829,7.785,7.729,7.613,7.445,7.23,6.959,6.596,6.046,5.249,4.08,3.39,3.242,3.072,2.864,2.648,2.358,1.927,1.394,1.154,1.019
10,7.986,7.899,7.875,7.856,7.81,7.752,7.637,7.47,7.254,6.982,6.618,6.062,5.275,4.103,3.399,3.248,3.073,2.854,2.626,2.308,1.843,1.373,1.132,0.993
11,7.968,7.881,7.857,7.837,7.79,7.732,7.618,7.452,7.236,6.964,6.596,6.04,5.26,4.075,3.326,3.166,2.979,2.748,2.517,2.218,1.796,1.305,1.016,0.857
12,7.999,7.91,7.883,7.862,7.814,7.754,7.64,7.473,7.256,6.982,6.608,6.05,5.27,4.044,3.275,3.121,2.944,2.727,2.503,2.204,1.754,1.239,0.988,0.833
13,7.984,7.897,7.871,7.85,7.802,7.743,7.628,7.462,7.244,6.967,6.586,6.024,5.242,3.978,3.24,3.084,2.903,2.676,2.438,2.116,1.683,1.203,0.955,0.798
14,8.015,7.925,7.897,7.875,7.826,7.766,7.65,7.483,7.262,6.977,6.584,6.016,5.226,3.971,3.199,3.038,2.853,2.628,2.402,2.102,1.68,1.204,0.992,0.876
15,7.994,7.906,7.88,7.859,7.81,7.75,7.635,7.466,7.24,6.945,6.534,5.973,5.179,3.918,3.153,2.999,2.82,2.601,2.377,2.079,1.66,1.264,1.072,0.958
16,8.02,7.93,7.902,7.88,7.83,7.769,7.652,7.477,7.242,6.925,6.516,5.963,5.171,3.899,3.161,3.007,2.829,2.61,2.387,2.099,1.723,1.337,1.138,1.014
17,7.979,7.896,7.873,7.853,7.804,7.743,7.623,7.441,7.187,6.868,6.473,5.925,5.129,3.875,3.142,2.99,2.816,2.608,2.398,2.128,1.755,1.345,1.12,0.984
18,7.901,7.833,7.819,7.804,7.758,7.698,7.573,7.371,7.116,6.813,6.421,5.878,5.079,3.846,3.133,2.986,2.819,2.617,2.41,2.139,1.755,1.306,1.039,0.889
19,7.886,7.834,7.835,7.829,7.783,7.72,7.579,7.372,7.13,6.825,6.44,5.9,5.103,3.884,3.191,3.046,2.879,2.676,2.467,2.188,1.78,1.279,1.043,0.905
20,7.865,7.802,7.796,7.794,7.752,7.69,7.555,7.361,7.115,6.818,6.444,5.906,5.113,3.908,3.22,3.073,2.905,2.697,2.482,2.189,1.744,1.278,1.034,0.881
21,7.778,7.729,7.726,7.721,7.68,7.622,7.495,7.297,7.06,6.777,6.411,5.875,5.083,3.893,3.195,3.045,2.871,2.653,2.424,2.116,1.7,1.214,0.938,0.794
22,7.726,7.675,7.679,7.682,7.644,7.586,7.456,7.267,7.043,6.768,6.405,5.868,5.075,3.892,3.163,3.007,2.827,2.607,2.385,2.096,1.675,1.167,0.921,0.78
23,7.698,7.643,7.64,7.639,7.602,7.548,7.426,7.251,7.033,6.762,6.401,5.863,5.073,3.872,3.125,2.974,2.802,2.589,2.368,2.065,1.62,1.155,0.903,0.755
24,7.703,7.646,7.64,7.635,7.597,7.544,7.429,7.26,7.046,6.776,6.413,5.868,5.08,3.861,3.127,2.974,2.797,2.573,2.34,2.036,1.622,1.138,0.894,0.76
25,7.694,7.635,7.628,7.622,7.585,7.533,7.421,7.255,7.042,6.773,6.407,5.857,5.071,3.84,3.095,2.938,2.757,2.538,2.316,2.024,1.595,1.125,0.897,0.759
26,7.714,7.651,7.641,7.634,7.596,7.544,7.434,7.27,7.058,6.788,6.417,5.86,5.072,3.838,3.084,2.932,2.756,2.539,2.313,2.003,1.579,1.133,0.896,0.757
27,7.712,7.646,7.635,7.627,7.589,7.537,7.428,7.265,7.054,6.782,6.406,5.843,5.052,3.81,3.063,2.906,2.724,2.496,2.267,1.976,1.576,1.118,0.879,0.739
28,7.745,7.677,7.664,7.654,7.615,7.562,7.453,7.29,7.078,6.802,6.415,5.85,5.059,3.811,3.043,2.888,2.712,2.5,2.283,1.996,1.587,1.128,0.892,0.748
29,7.723,7.657,7.644,7.633,7.594,7.542,7.434,7.272,7.058,6.779,6.379,5.821,5.031,3.766,3.014,2.865,2.693,2.481,2.262,1.972,1.563,1.09,0.806,0.663
