T:,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000
qcvz:,-4.307,-6.22,-7.297,-7.907,-8.537,-9.719,-12.037,-15.234,-15.525,-15.707,-15.903,-15.962,-15.896,-15.832,-15.773,-15.718,-15.668,-15.623,-15.582,-15.544,-15.51,-15.478,-15.449,-15.422,-15.397,-15.374
3,7.252,5.806,5.007,4.585,4.165,3.344,1.559,-0.754,-0.962,-1.098,-1.247,-1.294,-1.254,-1.218,-1.187,-1.16,-1.137,-1.117,-1.1,-1.085,-1.073,-1.062,-1.053,-1.045,-1.039,-1.033
4,7.268,5.743,4.976,4.544,4.108,3.247,1.643,-0.474,-0.734,-0.907,-1.105,-1.118,-0.998,-0.91,-0.849,-0.804,-0.771,-0.744,-0.723,-0.706,-0.692,-0.679,-0.669,-0.661,-0.654,-0.647
5,7.227,5.742,4.974,4.532,4.092,3.307,1.787,-0.809,-1.105,-1.268,-1.434,-1.474,-1.397,-1.294,-1.173,-1.056,-0.961,-0.891,-0.843,-0.808,-0.781,-0.758,-0.736,-0.712,-0.684,-0.652
6,7.167,5.792,5.023,4.587,4.164,3.396,1.82,-0.979,-1.206,-1.347,-1.5,-1.545,-1.498,-1.448,-1.392,-1.327,-1.248,-1.162,-1.077,-1.001,-0.939,-0.892,-0.855,-0.827,-0.805,-0.785
7,7.174,5.819,5.039,4.61,4.192,3.412,1.712,-1.069,-1.288,-1.428,-1.581,-1.625,-1.578,-1.537,-1.499,-1.458,-1.41,-1.35,-1.275,-1.191,-1.108,-1.035,-0.976,-0.932,-0.9,-0.877
8,7.193,5.832,5.035,4.605,4.188,3.37,1.611,-1.146,-1.367,-1.51,-1.669,-1.708,-1.653,-1.608,-1.572,-1.54,-1.509,-1.475,-1.434,-1.38,-1.31,-1.229,-1.147,-1.075,-1.018,-0.975
9,7.183,5.798,4.958,4.524,4.102,3.247,1.551,-1.249,-1.498,-1.668,-1.87,-1.883,-1.778,-1.71,-1.663,-1.627,-1.597,-1.571,-1.546,-1.52,-1.489,-1.45,-1.4,-1.34,-1.274,-1.209
10,7.213,5.76,4.912,4.484,4.061,3.244,1.439,-1.336,-1.682,-1.942,-2.29,-2.234,-1.962,-1.813,-1.727,-1.673,-1.635,-1.607,-1.584,-1.565,-1.545,-1.523,-1.496,-1.46,-1.412,-1.353
