T:,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000
qcvz:,-7.022,-6.899,-6.632,-6.522,-6.437,-6.4,-6.447,-6.558,-6.751,-7.013,-7.282,-7.573,-7.987,-8.475,-9.209,-10.124,-11.287,-12.155,-12.289,-12.426,-12.605,-12.762,-12.965,-13.19
1,4.708,4.708,4.828,4.855,4.866,4.846,4.773,4.657,4.495,4.291,4.089,3.866,3.539,3.173,2.685,2.1,1.331,0.742,0.642,0.543,0.417,0.3,0.156,-0.004
3,5.261,5.271,5.401,5.434,5.451,5.438,5.37,5.26,5.102,4.902,4.704,4.489,4.169,3.8,3.313,2.731,1.977,1.393,1.298,1.201,1.077,0.964,0.821,0.66
4,5.154,5.235,5.376,5.409,5.426,5.412,5.344,5.234,5.075,4.867,4.651,4.415,4.087,3.736,3.259,2.672,1.888,1.271,1.175,1.078,0.947,0.833,0.685,0.517
5,4.928,5.022,5.256,5.331,5.383,5.385,5.316,5.195,5.016,4.792,4.578,4.358,4.049,3.706,3.224,2.621,1.816,1.197,1.101,1.004,0.878,0.765,0.623,0.466
6,5.005,5.029,5.183,5.244,5.295,5.307,5.249,5.139,4.973,4.766,4.568,4.359,4.055,3.708,3.219,2.608,1.836,1.261,1.166,1.071,0.95,0.838,0.699,0.544
7,5.035,5.057,5.197,5.238,5.265,5.261,5.202,5.099,4.945,4.747,4.553,4.344,4.039,3.689,3.196,2.603,1.852,1.279,1.185,1.089,0.968,0.856,0.717,0.562
8,5.056,5.077,5.215,5.254,5.277,5.269,5.206,5.101,4.946,4.749,4.553,4.343,4.037,3.681,3.193,2.608,1.858,1.279,1.185,1.09,0.967,0.855,0.714,0.556
9,5.03,5.053,5.193,5.232,5.256,5.247,5.184,5.078,4.923,4.726,4.531,4.32,4.011,3.653,3.168,2.585,1.827,1.235,1.142,1.047,0.919,0.808,0.662,0.498
10,5.075,5.095,5.232,5.269,5.291,5.281,5.216,5.109,4.953,4.754,4.558,4.341,4.023,3.663,3.176,2.587,1.805,1.177,1.084,0.989,0.856,0.745,0.597,0.433
11,5.045,5.077,5.216,5.254,5.276,5.266,5.202,5.095,4.939,4.739,4.538,4.315,3.989,3.623,3.131,2.53,1.726,1.124,1.031,0.937,0.81,0.7,0.556,0.394
12,4.987,5.066,5.241,5.279,5.3,5.289,5.223,5.115,4.957,4.749,4.539,4.305,3.958,3.594,3.1,2.497,1.715,1.106,1.014,0.919,0.787,0.675,0.525,0.353
13,4.871,4.962,5.198,5.257,5.285,5.276,5.211,5.1,4.935,4.717,4.489,4.24,3.905,3.552,3.061,2.465,1.665,1.034,0.942,0.847,0.717,0.606,0.46,0.297
14,4.838,4.913,5.146,5.238,5.283,5.282,5.216,5.101,4.925,4.681,4.449,4.217,3.894,3.544,3.052,2.445,1.638,1.033,0.94,0.845,0.718,0.607,0.461,0.298
15,4.741,4.845,5.064,5.139,5.204,5.224,5.161,5.039,4.849,4.622,4.406,4.175,3.851,3.506,3.011,2.405,1.62,1.017,0.924,0.829,0.701,0.59,0.445,0.283
16,4.714,4.795,5.039,5.118,5.166,5.175,5.115,5.002,4.831,4.607,4.383,4.154,3.842,3.502,3.01,2.411,1.631,1.036,0.944,0.85,0.728,0.619,0.481,0.328
17,4.663,4.74,4.954,5.041,5.109,5.123,5.065,4.954,4.775,4.546,4.334,4.119,3.819,3.482,2.992,2.394,1.62,1.047,0.956,0.864,0.744,0.636,0.5,0.348
18,4.643,4.692,4.893,4.968,5.023,5.041,4.988,4.878,4.709,4.498,4.298,4.09,3.796,3.46,2.967,2.37,1.612,1.044,0.954,0.862,0.741,0.634,0.496,0.341
19,4.709,4.749,4.92,4.99,5.04,5.051,4.997,4.893,4.732,4.53,4.334,4.129,3.834,3.493,2.998,2.405,1.655,1.077,0.986,0.893,0.77,0.661,0.519,0.358
20,4.746,4.784,4.943,5.0,5.044,5.053,5.0,4.898,4.743,4.545,4.352,4.147,3.85,3.504,3.008,2.421,1.663,1.061,0.97,0.877,0.747,0.638,0.491,0.327
