T:,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000
qcvz:,-7.154,-7.661,-9.113,-9.66,-10.075,-10.608,-11.409,-12.84,-15.1,-16.789,-16.98,-17.123,-17.288,-17.343,-17.29,-17.24,-17.192,-17.147,-17.107,-17.069,-17.035,-17.003,-16.973,-16.946,-16.921,-16.897
3,5.057,4.304,3.113,2.701,2.417,2.062,1.507,0.454,-1.357,-2.403,-2.544,-2.649,-2.771,-2.814,-2.783,-2.756,-2.731,-2.71,-2.692,-2.677,-2.663,-2.651,-2.641,-2.633,-2.625,-2.618
4,4.762,4.156,3.074,2.665,2.372,2.001,1.429,0.468,-1.029,-2.144,-2.317,-2.443,-2.597,-2.615,-2.524,-2.457,-2.407,-2.369,-2.34,-2.318,-2.3,-2.284,-2.272,-2.261,-2.252,-2.244
5,4.845,4.145,3.119,2.715,2.414,2.051,1.527,0.6,-0.951,-2.461,-2.661,-2.792,-2.937,-2.971,-2.889,-2.791,-2.686,-2.592,-2.517,-2.46,-2.419,-2.387,-2.362,-2.341,-2.32,-2.298
6,4.917,4.219,3.195,2.774,2.476,2.123,1.601,0.644,-1.053,-2.631,-2.785,-2.895,-3.022,-3.063,-3.021,-2.977,-2.927,-2.869,-2.802,-2.731,-2.661,-2.596,-2.54,-2.494,-2.457,-2.427
7,4.937,4.251,3.194,2.767,2.472,2.12,1.585,0.551,-1.213,-2.721,-2.869,-2.978,-3.104,-3.145,-3.106,-3.072,-3.037,-2.999,-2.953,-2.899,-2.834,-2.762,-2.692,-2.629,-2.575,-2.533
8,4.947,4.273,3.147,2.678,2.384,2.032,1.469,0.434,-1.272,-2.804,-2.953,-3.064,-3.194,-3.23,-3.185,-3.149,-3.117,-3.088,-3.06,-3.027,-2.987,-2.935,-2.872,-2.802,-2.732,-2.668
9,4.925,4.251,3.013,2.579,2.292,1.941,1.4,0.387,-1.423,-2.91,-3.077,-3.203,-3.356,-3.378,-3.301,-3.248,-3.209,-3.178,-3.153,-3.13,-3.109,-3.084,-3.056,-3.022,-2.979,-2.93
10,4.861,4.23,3.003,2.577,2.292,1.942,1.39,0.294,-1.464,-2.996,-3.211,-3.379,-3.607,-3.594,-3.426,-3.327,-3.264,-3.222,-3.191,-3.167,-3.148,-3.13,-3.112,-3.091,-3.066,-3.033
11,4.774,4.125,2.93,2.495,2.213,1.857,1.285,0.242,-1.52,-2.938,-3.079,-3.186,-3.308,-3.352,-3.321,-3.293,-3.269,-3.248,-3.229,-3.214,-3.199,-3.187,-3.174,-3.161,-3.146,-3.126
12,4.733,4.1,2.89,2.479,2.197,1.842,1.289,0.253,-1.441,-2.505,-2.651,-2.759,-2.886,-2.92,-2.874,-2.838,-2.808,-2.783,-2.762,-2.744,-2.729,-2.715,-2.704,-2.694,-2.685,-2.677
13,4.645,4.03,2.887,2.488,2.204,1.845,1.288,0.258,-1.248,-2.562,-2.722,-2.84,-2.984,-3.011,-2.943,-2.893,-2.851,-2.813,-2.774,-2.733,-2.689,-2.642,-2.598,-2.559,-2.525,-2.498
14,4.612,3.998,2.923,2.525,2.233,1.868,1.315,0.369,-1.214,-2.652,-2.824,-2.948,-3.097,-3.117,-3.031,-2.965,-2.913,-2.87,-2.832,-2.796,-2.756,-2.712,-2.665,-2.618,-2.575,-2.538
15,4.566,3.975,2.937,2.528,2.233,1.876,1.351,0.403,-1.294,-2.729,-2.92,-3.057,-3.222,-3.239,-3.13,-3.044,-2.978,-2.928,-2.89,-2.858,-2.829,-2.8,-2.769,-2.737,-2.702,-2.666
16,4.617,3.995,2.971,2.557,2.265,1.915,1.39,0.391,-1.332,-2.818,-3.031,-3.178,-3.346,-3.368,-3.25,-3.139,-3.047,-2.978,-2.927,-2.89,-2.859,-2.831,-2.803,-2.772,-2.738,-2.702
17,4.628,4.0,2.965,2.539,2.242,1.89,1.346,0.302,-1.37,-3.054,-3.23,-3.35,-3.486,-3.524,-3.462,-3.391,-3.307,-3.218,-3.133,-3.059,-2.998,-2.949,-2.907,-2.869,-2.831,-2.792
18,4.621,3.999,2.927,2.468,2.174,1.821,1.274,0.277,-1.522,-3.145,-3.31,-3.425,-3.557,-3.596,-3.548,-3.494,-3.428,-3.348,-3.26,-3.173,-3.099,-3.038,-2.992,-2.957,-2.929,-2.906
19,4.673,4.054,2.909,2.476,2.189,1.84,1.303,0.261,-1.511,-3.15,-3.304,-3.414,-3.539,-3.583,-3.545,-3.505,-3.455,-3.39,-3.308,-3.217,-3.13,-3.056,-3.0,-2.959,-2.928,-2.904
20,4.7,4.08,2.903,2.474,2.188,1.838,1.281,0.224,-1.502,-2.704,-2.843,-2.948,-3.068,-3.108,-3.074,-3.045,-3.018,-2.996,-2.976,-2.959,-2.945,-2.931,-2.92,-2.91,-2.9,-2.89
21,4.653,4.047,2.849,2.415,2.131,1.777,1.221,0.203,-1.475,-2.748,-2.891,-2.997,-3.119,-3.159,-3.122,-3.088,-3.055,-3.022,-2.986,-2.949,-2.908,-2.866,-2.827,-2.79,-2.758,-2.731
22,4.617,4.016,2.812,2.402,2.118,1.763,1.213,0.159,-1.465,-2.777,-2.921,-3.028,-3.15,-3.19,-3.151,-3.116,-3.081,-3.044,-3.004,-2.96,-2.912,-2.865,-2.823,-2.786,-2.756,-2.732
23,4.579,3.972,2.807,2.386,2.088,1.724,1.155,0.146,-1.472,-2.807,-2.951,-3.058,-3.181,-3.22,-3.181,-3.147,-3.115,-3.082,-3.046,-3.006,-2.961,-2.914,-2.868,-2.828,-2.794,-2.767
24,4.553,3.964,2.798,2.339,2.04,1.683,1.145,0.172,-1.482,-2.811,-2.951,-3.056,-3.176,-3.218,-3.184,-3.153,-3.124,-3.095,-3.064,-3.028,-2.987,-2.942,-2.896,-2.853,-2.815,-2.785
25,4.509,3.92,2.747,2.317,2.029,1.682,1.153,0.162,-1.501,-2.864,-3.015,-3.127,-3.258,-3.291,-3.239,-3.198,-3.162,-3.128,-3.093,-3.053,-3.007,-2.956,-2.906,-2.86,-2.824,-2.794
26,4.489,3.914,2.748,2.332,2.048,1.702,1.167,0.171,-1.499,-2.918,-3.083,-3.204,-3.348,-3.372,-3.296,-3.239,-3.192,-3.152,-3.115,-3.076,-3.033,-2.987,-2.94,-2.896,-2.857,-2.824
27,4.483,3.903,2.741,2.332,2.051,1.703,1.164,0.148,-1.575,-2.89,-3.04,-3.151,-3.284,-3.317,-3.266,-3.227,-3.194,-3.166,-3.142,-3.117,-3.092,-3.062,-3.028,-2.99,-2.95,-2.91
28,4.507,3.896,2.761,2.346,2.06,1.708,1.151,0.089,-1.567,-2.892,-3.044,-3.158,-3.294,-3.325,-3.269,-3.228,-3.194,-3.166,-3.142,-3.119,-3.096,-3.07,-3.039,-3.003,-2.964,-2.923
29,4.47,3.865,2.726,2.281,1.993,1.637,1.08,0.082,-1.593,-2.916,-3.066,-3.179,-3.314,-3.348,-3.295,-3.256,-3.225,-3.198,-3.176,-3.155,-3.133,-3.109,-3.081,-3.047,-3.009,-2.968
