T:,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000
qcvz:,-8.066,-8.204,-9.417,-10.095,-10.445,-10.87,-11.432,-12.299,-13.637,-15.523,-17.011,-17.164,-17.286,-17.501,-18.041,-17.997,-17.954,-17.89,-17.871,-17.83,-17.791,-17.752,-17.736,-17.698,-17.683,-17.646
2,4.442,3.87,2.905,2.375,2.085,1.763,1.393,0.831,-0.06,-1.572,-2.74,-2.876,-2.992,-3.262,-4.952,-4.455,-4.071,-3.727,-3.577,-3.436,-3.337,-3.27,-3.241,-3.204,-3.191,-3.166
3,4.321,3.793,2.693,2.16,1.906,1.604,1.231,0.627,-0.352,-1.937,-2.932,-3.036,-3.121,-3.244,-3.584,-3.557,-3.534,-3.498,-3.492,-3.474,-3.456,-3.439,-3.437,-3.422,-3.42,-3.406
4,4.014,3.644,2.599,2.117,1.867,1.559,1.17,0.544,-0.358,-1.6,-2.597,-2.703,-2.79,-2.925,-3.384,-3.305,-3.244,-3.18,-3.161,-3.131,-3.105,-3.083,-3.077,-3.059,-3.055,-3.039
5,4.098,3.575,2.647,2.168,1.916,1.605,1.22,0.65,-0.209,-1.468,-2.692,-2.815,-2.915,-3.107,-3.729,-3.649,-3.558,-3.436,-3.376,-3.303,-3.245,-3.201,-3.181,-3.15,-3.137,-3.107
6,4.166,3.661,2.733,2.252,1.988,1.673,1.299,0.734,-0.152,-1.529,-2.911,-3.062,-3.179,-3.387,-3.832,-3.794,-3.753,-3.687,-3.653,-3.588,-3.517,-3.444,-3.4,-3.336,-3.302,-3.252
7,4.18,3.692,2.766,2.25,1.984,1.67,1.295,0.715,-0.244,-1.747,-3.032,-3.195,-3.317,-3.513,-3.914,-3.881,-3.849,-3.799,-3.778,-3.732,-3.674,-3.604,-3.555,-3.478,-3.432,-3.367
8,4.185,3.711,2.751,2.199,1.907,1.577,1.197,0.583,-0.385,-1.8,-3.174,-3.334,-3.447,-3.615,-4.004,-3.963,-3.93,-3.884,-3.871,-3.84,-3.802,-3.755,-3.718,-3.647,-3.596,-3.514
9,4.149,3.696,2.66,2.054,1.782,1.47,1.096,0.508,-0.433,-1.92,-3.352,-3.475,-3.569,-3.711,-4.144,-4.077,-4.029,-3.976,-3.963,-3.936,-3.91,-3.883,-3.87,-3.835,-3.813,-3.76
